# PyMovie Version 3.6.3
# source: D:/#Okultasi/DATA PENGAMATAN/2022-08-07/Sao184555/21_30_30
#
# lunar background: False
# yellow mask = default: False
#
# aperture name: obj
# ____ aperture size: 31
# ____ x,y: (361, 400)
# ____ threshold: 3010
# ____ def mask radius: 3.2
# ____ color: yellow
# ____ joggable: True
# ____ auto textOut: True
# ____ thumbnail source: True
# ____ csv output order: 1
#
# date at frame 0: 2022-08-07
FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
2543.00,[14:31:21.5710001],37306.00,1167408.00,30543.30,1574.42,-37,35872,373.00,395.00
2544.00,[14:31:21.5910955],50378.00,1189440.00,30785.47,1583.16,-37,37552,373.00,395.00
2545.00,[14:31:21.6111909],35162.00,1167440.00,30602.11,1575.29,-37,36320,373.00,395.00
2546.00,[14:31:21.6312862],38763.00,1173312.00,30663.48,1542.20,-37,36928,373.00,395.00
2547.00,[14:31:21.6513816],30784.00,1166368.00,30691.45,1569.18,-37,36192,373.00,395.00
2548.00,[14:31:21.6714770],39145.00,1175760.00,30719.32,1603.00,-37,36800,373.00,395.00
2549.00,[14:31:21.6915723],47453.00,323808.00,30706.16,1614.72,9,39440,373.67,396.44
2550.00,[14:31:21.7116677],59406.00,396384.00,30634.37,1547.47,11,42768,373.09,396.64
2551.00,[14:31:21.7317630],59097.00,365792.00,30669.53,1586.35,10,40240,373.00,396.50
2552.00,[14:31:21.7518584],72359.00,1205552.00,30626.84,1616.27,-37,39376,373.00,396.00
2553.00,[14:31:21.7719537],60388.00,1191136.00,30560.75,1581.15,-37,38608,373.00,396.00
2554.00,[14:31:21.7920491],57973.00,1190528.00,30609.58,1520.85,-37,38992,373.00,396.00
2555.00,[14:31:21.8121444],37308.00,1174016.00,30721.85,1513.94,-37,35456,373.00,396.00
2556.00,[14:31:21.8322398],71605.00,1202576.00,30566.78,1572.69,-37,37936,373.00,396.00
2557.00,[14:31:21.8523351],66132.00,1201584.00,30687.88,1544.81,-37,37056,373.00,396.00
2558.00,[14:31:21.8724304],66479.00,1201008.00,30662.95,1487.19,-37,37056,373.00,396.00
2559.00,[14:31:21.8925258],61414.00,1193472.00,30596.15,1538.23,-37,37488,373.00,396.00
2560.00,[14:31:21.9126211],57218.00,1192144.00,30673.68,1589.39,-37,36992,373.00,396.00
2561.00,[14:31:21.9327164],42670.00,1180048.00,30739.95,1551.65,-37,37072,373.00,396.00
2562.00,[14:31:21.9528117],47483.00,1181392.00,30646.20,1575.09,-37,37648,373.00,396.00
2563.00,[14:31:21.9729070],58657.00,1192288.00,30638.67,1493.77,-37,40048,373.00,396.00
2564.00,[14:31:21.9930024],78444.00,1214608.00,30707.13,1594.46,-37,38288,373.00,396.00
2565.00,[14:31:22.0130920],59365.00,1192976.00,30638.13,1559.71,-37,41072,373.00,396.00
2566.00,[14:31:22.0331873],44165.00,1178544.00,30658.88,1571.12,-37,37328,373.00,396.00
2567.00,[14:31:22.0532826],25044.00,1158288.00,30628.21,1493.40,-37,36032,373.00,396.00
2568.00,[14:31:22.0733779],47420.00,1179296.00,30591.23,1600.23,-37,36512,373.00,396.00
2569.00,[14:31:22.0934732],51648.00,1187632.00,30702.27,1609.96,-37,37360,373.00,396.00
2570.00,[14:31:22.1135685],20050.00,1153232.00,30626.53,1601.71,-37,35648,373.00,396.00
2571.00,[14:31:22.1336638],56416.00,1189424.00,30621.85,1556.88,-37,38256,373.00,396.00
2572.00,[14:31:22.1537591],35855.00,1169488.00,30638.73,1520.53,-37,37232,373.00,396.00
2573.00,[14:31:22.1738544],64296.00,1196384.00,30596.98,1579.30,-37,38256,373.00,396.00
2574.00,[14:31:22.1939497],43933.00,1178880.00,30674.23,1561.01,-37,35488,373.00,396.00
2575.00,[14:31:22.2140449],51976.00,1188208.00,30708.98,1511.37,-37,38064,373.00,396.00
2576.00,[14:31:22.2341402],37418.00,1173664.00,30709.36,1550.90,-37,35712,373.00,396.00
2577.00,[14:31:22.2542355],45445.00,1180448.00,30675.76,1507.64,-37,34976,373.00,396.00
2578.00,[14:31:22.2743308],84186.00,1219792.00,30692.06,1609.45,-37,36672,373.00,396.00
2579.00,[14:31:22.2944260],44447.00,1179312.00,30672.02,1513.37,-37,35424,373.00,396.00
2580.00,[14:31:22.3145213],57619.00,1191840.00,30654.63,1556.61,-37,41296,373.00,396.00
2581.00,[14:31:22.3346166],59615.00,1194144.00,30662.95,1531.25,-37,37680,373.00,396.00
2582.00,[14:31:22.3547118],58069.00,1195376.00,30738.03,1483.40,-37,38256,373.00,396.00
2583.00,[14:31:22.3748071],31198.00,1161472.00,30547.95,1486.23,-37,36864,373.00,396.00
2584.00,[14:31:22.3949024],44239.00,1180048.00,30697.55,1492.76,-37,38064,373.00,396.00
2585.00,[14:31:22.4149976],81712.00,1221552.00,30806.50,1612.40,-37,38352,373.00,396.00
2586.00,[14:31:22.4350929],71083.00,1209072.00,30756.46,1573.54,-37,37328,373.00,396.00
2587.00,[14:31:22.4551881],61417.00,1197776.00,30712.41,1457.37,-37,41552,373.00,396.00
2588.00,[14:31:22.4752834],59673.00,1193264.00,30637.58,1511.26,-37,37904,373.00,396.00
2589.00,[14:31:22.4953786],74806.00,1211696.00,30726.75,1549.07,-37,38352,373.00,396.00
2590.00,[14:31:22.5154739],49866.00,1188224.00,30766.43,1546.33,-37,38064,373.00,396.00
2591.00,[14:31:22.5355691],50243.00,1185952.00,30694.85,1476.15,-37,38128,373.00,396.00
2592.00,[14:31:22.5556643],58149.00,1196272.00,30760.09,1554.32,-37,36000,373.00,396.00
2593.00,[14:31:22.5757596],56949.00,1194480.00,30744.07,1563.63,-37,35808,373.00,396.00
2594.00,[14:31:22.5958548],35130.00,1167616.00,30607.72,1507.86,-37,35520,373.00,396.00
2595.00,[14:31:22.6159500],26860.00,1164144.00,30737.40,1522.96,-37,36000,373.00,396.00
2596.00,[14:31:22.6360453],43090.00,1180032.00,30728.17,1507.85,-37,36544,373.00,396.00
2597.00,[14:31:22.6561405],73391.00,1211488.00,30759.38,1588.25,-37,37680,373.00,396.00
2598.00,[14:31:22.6762357],59594.00,1199776.00,30815.72,1557.84,-37,36064,373.00,396.00
2599.00,[14:31:22.6963309],55516.00,1194208.00,30775.45,1564.93,-37,38000,373.00,396.00
2600.00,[14:31:22.7164262],61986.00,1196352.00,30658.53,1617.42,-37,37616,373.00,396.00
2601.00,[14:31:22.7365214],50603.00,1187664.00,30731.37,1585.08,-37,39984,373.00,396.00
2602.00,[14:31:22.7566166],27728.00,1165984.00,30763.67,1501.23,-37,37056,373.00,396.00
2603.00,[14:31:22.7767118],53123.00,1187920.00,30670.18,1535.76,-37,37872,373.00,396.00
2604.00,[14:31:22.7968070],32561.00,1166416.00,30644.73,1498.11,-37,36000,373.00,396.00
2605.00,[14:31:22.8169022],50981.00,1189152.00,30761.39,1586.16,-37,36768,373.00,396.00
2606.00,[14:31:22.8369974],59652.00,1195760.00,30705.61,1483.63,-37,35488,373.00,396.00
2607.00,[14:31:22.8570926],50940.00,1189248.00,30765.08,1551.02,-37,38608,373.00,396.00
2608.00,[14:31:22.8771878],59181.00,1198464.00,30791.44,1554.50,-37,37056,373.00,396.00
2609.00,[14:31:22.8972830],63512.00,1202304.00,30778.17,1505.29,-37,36800,373.00,396.00
2610.00,[14:31:22.9173782],61872.00,1200416.00,30771.47,1603.96,-37,39248,373.00,396.00
2611.00,[14:31:22.9374734],51206.00,1189472.00,30763.93,1570.76,-37,40848,373.00,396.00
2612.00,[14:31:22.9575686],71814.00,1208752.00,30728.06,1592.74,-37,36416,373.00,396.00
2613.00,[14:31:22.9776638],68941.00,1207792.00,30779.75,1679.02,-37,36416,373.00,396.00
2614.00,[14:31:22.9977589],62786.00,1202832.00,30812.07,1556.14,-37,37808,373.00,396.00
2615.00,[14:31:23.0178554],37972.00,1172624.00,30666.28,1559.81,-37,38128,373.00,396.00
2616.00,[14:31:23.0379506],53288.00,1192048.00,30777.31,1558.66,-37,37584,373.00,396.00
2617.00,[14:31:23.0580458],59023.00,1194688.00,30693.64,1555.86,-37,37936,373.00,396.00
2618.00,[14:31:23.0781410],36611.00,1177712.00,30840.56,1512.12,-37,35936,373.00,396.00
2619.00,[14:31:23.0982362],51683.00,1186688.00,30675.81,1518.29,-37,36576,373.00,396.00
2620.00,[14:31:23.1183313],41200.00,1178976.00,30750.70,1510.64,-37,36000,373.00,396.00
2621.00,[14:31:23.1384265],89487.00,1230288.00,30832.45,1654.90,-37,37296,374.00,397.00
2622.00,[14:31:23.1585217],46357.00,1186624.00,30818.01,1521.47,-37,35648,374.00,397.00
2623.00,[14:31:23.1786169],38961.00,1177696.00,30776.63,1567.09,-37,37456,374.00,397.00
2624.00,[14:31:23.1987121],39326.00,1180928.00,30854.11,1534.86,-37,36000,374.00,397.00
2625.00,[14:31:23.2188073],47150.00,1186064.00,30781.47,1591.26,-37,36160,374.00,397.00
2626.00,[14:31:23.2389025],44268.00,1187456.00,30896.98,1593.57,-37,36544,374.00,397.00
2627.00,[14:31:23.2589977],37575.00,1179168.00,30853.86,1585.60,-37,35392,374.00,397.00
2628.00,[14:31:23.2790930],29550.00,1167264.00,30749.02,1595.98,-37,35840,374.00,397.00
2629.00,[14:31:23.2991882],56331.00,1197024.00,30829.54,1578.58,-37,37744,374.00,397.00
2630.00,[14:31:23.3192834],41895.00,1179744.00,30752.68,1633.49,-37,36160,374.00,397.00
2631.00,[14:31:23.3393786],80866.00,1218528.00,30747.63,1632.88,-37,37712,374.00,397.00
2632.00,[14:31:23.3594738],48902.00,1188464.00,30798.97,1561.65,-37,35424,374.00,397.00
2633.00,[14:31:23.3795690],57603.00,1194752.00,30733.75,1559.23,-37,36704,374.00,397.00
2634.00,[14:31:23.3996643],39718.00,1176768.00,30731.07,1514.87,-37,35232,374.00,397.00
2635.00,[14:31:23.4197595],38938.00,1174992.00,30704.15,1508.36,-37,35296,374.00,397.00
2636.00,[14:31:23.4398547],43092.00,1180176.00,30731.99,1549.18,-37,35840,374.00,397.00
2637.00,[14:31:23.4599500],50139.00,1189600.00,30796.25,1584.55,-37,36096,374.00,397.00
2638.00,[14:31:23.4800452],68366.00,1208064.00,30802.65,1603.90,-37,36352,374.00,397.00
2639.00,[14:31:23.5001404],45601.00,1184528.00,30781.80,1536.04,-37,36000,374.00,397.00
2640.00,[14:31:23.5202357],63898.00,1205472.00,30853.34,1539.08,-37,36352,374.00,397.00
2641.00,[14:31:23.5403309],47781.00,1188832.00,30839.21,1559.55,-37,35840,374.00,397.00
2642.00,[14:31:23.5604262],51917.00,1191600.00,30802.25,1503.87,-37,35776,374.00,397.00
2643.00,[14:31:23.5805214],33728.00,1173424.00,30802.60,1519.11,-37,36288,374.00,397.00
2644.00,[14:31:23.6006167],68287.00,1209168.00,30834.63,1576.57,-37,36800,374.00,397.00
2645.00,[14:31:23.6207119],52581.00,1196240.00,30909.70,1600.75,-37,37904,374.00,397.00
2646.00,[14:31:23.6408072],62720.00,1201712.00,30783.57,1570.97,-37,37840,374.00,397.00
2647.00,[14:31:23.6609024],37047.00,1173840.00,30724.15,1504.86,-37,34912,374.00,397.00
2648.00,[14:31:23.6809977],34228.00,1173968.00,30803.80,1523.89,-37,35648,374.00,397.00
2649.00,[14:31:23.7010930],56962.00,1197616.00,30828.49,1540.77,-37,35648,374.00,397.00
2650.00,[14:31:23.7211882],52478.00,1196688.00,30924.59,1567.63,-37,36640,374.00,397.00
2651.00,[14:31:23.7412835],48941.00,1189504.00,30826.04,1573.07,-37,36512,374.00,397.00
2652.00,[14:31:23.7613788],32866.00,1173536.00,30828.92,1531.63,-37,36704,374.00,397.00
2653.00,[14:31:23.7814740],32829.00,1170256.00,30741.28,1581.88,-37,36256,374.00,397.00
2654.00,[14:31:23.8015693],47679.00,1188672.00,30837.64,1548.11,-37,36064,374.00,397.00
2655.00,[14:31:23.8216646],43630.00,1181264.00,30746.87,1538.61,-37,35968,374.00,397.00
2656.00,[14:31:23.8417599],27705.00,1166016.00,30765.17,1584.40,-37,34912,374.00,397.00
2657.00,[14:31:23.8618552],40712.00,1181072.00,30820.53,1542.40,-37,36448,374.00,397.00
2658.00,[14:31:23.8819505],75708.00,1215760.00,30812.22,1637.88,-37,37392,374.00,397.00
2659.00,[14:31:23.9020458],25018.00,1168672.00,30909.57,1562.13,-37,35328,374.00,397.00
2660.00,[14:31:23.9221411],31410.00,1173600.00,30869.99,1575.92,-37,35872,374.00,397.00
2661.00,[14:31:23.9422364],29851.00,1166544.00,30721.43,1549.17,-37,36768,374.00,397.00
2662.00,[14:31:23.9623317],37153.00,1180096.00,30890.36,1564.98,-37,35712,374.00,397.00
2663.00,[14:31:23.9824270],34245.00,1174464.00,30816.73,1578.07,-37,35488,374.00,397.00
2664.00,[14:31:24.0025237],39644.00,1182336.00,30883.58,1562.41,-37,35136,374.00,397.00
2665.00,[14:31:24.0226190],35812.00,1175136.00,30792.54,1555.96,-37,35520,374.00,397.00
2666.00,[14:31:24.0427143],49779.00,1190880.00,30840.56,1588.47,-37,37072,374.00,397.00
2667.00,[14:31:24.0628096],26773.00,1169456.00,30883.31,1497.82,-37,35616,374.00,397.00
2668.00,[14:31:24.0829049],19140.00,1158608.00,30796.42,1512.48,-37,36448,374.00,397.00
2669.00,[14:31:24.1030002],22351.00,1163360.00,30838.08,1549.66,-37,36224,374.00,397.00
2670.00,[14:31:24.1230956],32221.00,1171968.00,30803.96,1554.94,-37,35456,374.00,397.00
2671.00,[14:31:24.1431909],54786.00,1194224.00,30795.62,1531.90,-37,36128,374.00,397.00
2672.00,[14:31:24.1632862],45075.00,1184944.00,30807.28,1564.80,-37,35360,374.00,397.00
2673.00,[14:31:24.1833815],38213.00,1181104.00,30888.96,1600.80,-37,36736,374.00,397.00
2674.00,[14:31:24.2034769],52115.00,1193376.00,30844.90,1587.78,-37,37296,374.00,397.00
2675.00,[14:31:24.2235722],40531.00,1180000.00,30796.45,1586.62,-37,36160,374.00,397.00
2676.00,[14:31:24.2436676],35459.00,1175840.00,30821.10,1585.57,-37,37392,374.00,397.00
2677.00,[14:31:24.2637629],45674.00,1182736.00,30731.40,1532.57,-37,37056,374.00,397.00
2678.00,[14:31:24.2838583],57269.00,1199008.00,30857.82,1537.66,-37,36864,374.00,397.00
2679.00,[14:31:24.3039536],41051.00,1181888.00,30833.43,1605.89,-37,39024,374.00,397.00
2680.00,[14:31:24.3240490],37487.00,1174720.00,30736.03,1474.33,-37,35616,374.00,397.00
2681.00,[14:31:24.3441443],61499.00,1200192.00,30775.49,1576.90,-37,37360,374.00,397.00
2682.00,[14:31:24.3642397],44674.00,1188496.00,30914.11,1610.00,-37,36128,374.00,397.00
2683.00,[14:31:24.3843350],53318.00,1194688.00,30847.83,1483.86,-37,35744,374.00,397.00
2684.00,[14:31:24.4044304],63019.00,1204064.00,30839.04,1553.40,-37,36800,374.00,397.00
2685.00,[14:31:24.4245258],58236.00,1201296.00,30893.52,1588.33,-37,36128,374.00,397.00
2686.00,[14:31:24.4446211],49652.00,1192704.00,30893.29,1546.10,-37,35776,374.00,397.00
2687.00,[14:31:24.4647165],56909.00,1195376.00,30769.37,1569.67,-37,35648,374.00,397.00
2688.00,[14:31:24.4848119],71844.00,1215408.00,30907.13,1607.10,-37,39248,374.00,397.00
2689.00,[14:31:24.5049073],66593.00,1207312.00,30830.25,1546.99,-37,37904,374.00,397.00
2690.00,[14:31:24.5250026],55829.00,1202560.00,30992.73,1608.99,-37,36512,374.00,397.00
2691.00,[14:31:24.5450980],57175.00,1198704.00,30852.13,1567.47,-37,39536,374.00,397.00
2692.00,[14:31:24.5651934],61004.00,1205136.00,30922.50,1560.58,-37,39760,374.00,397.00
2693.00,[14:31:24.5852888],68995.00,1208144.00,30787.81,1607.18,-37,37296,374.00,397.00
2694.00,[14:31:24.6053842],41073.00,1183568.00,30878.25,1507.41,-37,35616,374.00,397.00
2695.00,[14:31:24.6254796],45366.00,1189456.00,30921.36,1526.28,-37,36640,374.00,397.00
2696.00,[14:31:24.6455750],31147.00,1174784.00,30909.12,1560.03,-37,35936,374.00,397.00
2697.00,[14:31:24.6656704],33780.00,1175888.00,30867.78,1527.70,-37,36608,374.00,397.00
2698.00,[14:31:24.6857658],42291.00,1183520.00,30844.04,1574.40,-37,36352,374.00,397.00
2699.00,[14:31:24.7058612],53502.00,1196048.00,30879.62,1584.72,-37,37056,374.00,397.00
2700.00,[14:31:24.7259566],41879.00,1184768.00,30888.90,1567.30,-37,38960,374.00,397.00
2701.00,[14:31:24.7460520],43332.00,1183440.00,30813.74,1618.75,-37,36320,374.00,397.00
2702.00,[14:31:24.7661474],40391.00,1180304.00,30808.45,1585.97,-37,38256,374.00,397.00
2703.00,[14:31:24.7862429],41362.00,1182672.00,30846.22,1547.91,-37,39152,374.00,397.00
2704.00,[14:31:24.8063383],38717.00,1182816.00,30921.60,1564.17,-37,38512,374.00,397.00
2705.00,[14:31:24.8264337],35188.00,1178432.00,30898.48,1559.77,-37,37616,374.00,397.00
2706.00,[14:31:24.8465291],72973.00,1214528.00,30852.84,1572.82,-37,38896,374.00,397.00
2707.00,[14:31:24.8666246],60629.00,1199760.00,30787.33,1541.51,-37,37936,374.00,397.00
2708.00,[14:31:24.8867200],28893.00,1170128.00,30844.19,1563.62,-37,36448,374.00,397.00
2709.00,[14:31:24.9068154],38753.00,1177824.00,30785.70,1591.90,-37,35776,374.00,397.00
2710.00,[14:31:24.9269109],30652.00,1172160.00,30851.56,1485.87,-37,35968,374.00,397.00
2711.00,[14:31:24.9470063],24069.00,1166272.00,30870.36,1550.32,-37,37168,374.00,397.00
2712.00,[14:31:24.9671018],48482.00,1187072.00,30772.71,1574.89,-37,35616,374.00,397.00
2713.00,[14:31:24.9871972],13446.00,1156000.00,30879.85,1573.44,-37,35712,374.00,397.00
2714.00,[14:31:25.0072873],31050.00,1174192.00,30895.72,1561.66,-37,36448,374.00,397.00
2715.00,[14:31:25.0273827],45425.00,1186560.00,30841.47,1605.56,-37,36512,374.00,397.00
2716.00,[14:31:25.0474782],22899.00,1165216.00,30873.42,1631.85,-37,35584,374.00,397.00
2717.00,[14:31:25.0675736],30157.00,1170832.00,30829.05,1572.02,-37,37520,374.00,397.00
2718.00,[14:31:25.0876690],14424.00,1154288.00,30807.14,1564.55,-37,38896,374.00,397.00
2719.00,[14:31:25.1077645],27657.00,1169072.00,30849.07,1586.34,-37,37872,374.00,397.00
2720.00,[14:31:25.1278599],31232.00,1169504.00,30764.12,1567.24,-37,37488,374.00,397.00
2721.00,[14:31:25.1479554],50353.00,357744.00,30739.11,1610.45,10,38608,370.00,397.50
2722.00,[14:31:25.1680508],47955.00,1186080.00,30760.14,1574.66,-37,36128,370.00,398.00
2723.00,[14:31:25.1881462],62198.00,1195680.00,30634.66,1566.72,-37,36864,370.00,398.00
2724.00,[14:31:25.2082416],46596.00,1181376.00,30669.73,1518.59,-37,38896,370.00,398.00
2725.00,[14:31:25.2283371],64548.00,1200640.00,30705.18,1544.92,-37,36096,370.00,398.00
2726.00,[14:31:25.2484325],57484.00,1191968.00,30661.72,1535.23,-37,40464,370.00,398.00
2727.00,[14:31:25.2685279],49085.00,1185296.00,30708.41,1533.92,-37,36448,370.00,398.00
2728.00,[14:31:25.2886233],56603.00,1187408.00,30562.30,1524.51,-37,38576,370.00,398.00
2729.00,[14:31:25.3087187],59609.00,1193264.00,30639.33,1541.60,-37,39664,370.00,398.00
2730.00,[14:31:25.3288141],59895.00,1193968.00,30650.63,1564.40,-37,38352,370.00,398.00
2731.00,[14:31:25.3489095],79346.00,1215120.00,30696.58,1587.58,-37,39152,370.00,398.00
2732.00,[14:31:25.3690049],43965.00,1179936.00,30701.91,1551.37,-37,39600,370.00,398.00
2733.00,[14:31:25.3891003],50861.00,1189040.00,30761.59,1537.08,-37,37104,370.00,398.00
2734.00,[14:31:25.4091957],63414.00,1197776.00,30658.43,1537.28,-37,38128,370.00,398.00
2735.00,[14:31:25.4292911],40220.00,1173760.00,30636.22,1573.99,-37,35616,370.00,398.00
2736.00,[14:31:25.4493865],57702.00,1191360.00,30639.42,1489.19,-37,36128,370.00,398.00
2737.00,[14:31:25.4694819],64028.00,1196672.00,30612.00,1604.70,-37,38000,370.00,398.00
2738.00,[14:31:25.4895773],46284.00,321968.00,30631.57,1515.97,9,41072,368.11,396.33
2739.00,[14:31:25.5096727],51191.00,326720.00,30614.28,1580.73,9,39088,368.33,395.89
2740.00,[14:31:25.5297680],76280.00,1209920.00,30638.92,1536.07,-37,42064,368.00,396.00
2741.00,[14:31:25.5498634],63435.00,430992.00,30629.72,1631.46,12,39792,367.92,396.83
2742.00,[14:31:25.5699588],75741.00,1208336.00,30610.67,1553.87,-37,41200,368.00,397.00
2743.00,[14:31:25.5900542],52111.00,1185360.00,30628.35,1525.68,-37,37776,368.00,397.00
2744.00,[14:31:25.6101495],43664.00,1177088.00,30633.08,1519.24,-37,38800,368.00,397.00
2745.00,[14:31:25.6302449],79745.00,1210368.00,30557.38,1618.84,-37,41072,368.00,397.00
2746.00,[14:31:25.6503403],54268.00,1187936.00,30639.67,1513.98,-37,35904,368.00,397.00
2747.00,[14:31:25.6704356],52846.00,1188528.00,30694.12,1505.07,-37,38160,368.00,397.00
2748.00,[14:31:25.6905310],45509.00,321488.00,30664.37,1616.14,9,37296,366.56,397.78
2749.00,[14:31:25.7106263],67030.00,1195920.00,30510.55,1526.75,-37,38320,367.00,398.00
2750.00,[14:31:25.7307217],62992.00,1192912.00,30538.38,1560.82,-37,40432,367.00,398.00
2751.00,[14:31:25.7508170],63551.00,1194800.00,30574.30,1520.17,-37,40688,367.00,398.00
2752.00,[14:31:25.7709124],55769.00,1186640.00,30564.08,1570.52,-37,37808,367.00,398.00
2753.00,[14:31:25.7910077],69187.00,1201792.00,30610.95,1574.59,-37,44112,366.00,395.00
2754.00,[14:31:25.8111030],62912.00,1199280.00,30712.65,1512.73,-37,42480,366.00,395.00
2755.00,[14:31:25.8311984],23102.00,1151632.00,30500.81,1490.67,-37,35776,366.00,395.00
2756.00,[14:31:25.8512937],28297.00,1159680.00,30577.92,1515.98,-37,40240,366.00,395.00
2757.00,[14:31:25.8713890],34360.00,1163680.00,30522.16,1501.73,-37,36736,366.00,395.00
2758.00,[14:31:25.8914844],22471.00,1152352.00,30537.32,1501.07,-37,36384,366.00,395.00
2759.00,[14:31:25.9115797],42062.00,1170752.00,30505.14,1524.63,-37,38608,366.00,395.00
2760.00,[14:31:25.9316750],47956.00,1179440.00,30580.65,1600.47,-37,37232,366.00,395.00
2761.00,[14:31:25.9517703],8364.00,1140656.00,30602.48,1466.55,-37,37776,366.00,395.00
2762.00,[14:31:25.9718656],26185.00,1156224.00,30541.59,1495.38,-37,36992,366.00,395.00
2763.00,[14:31:25.9919610],23398.00,1155904.00,30608.28,1517.41,-37,36448,366.00,395.00
