2459801.0863532377	1.1064735901058553
2459801.0863533546	1.2219208069507854
2459801.0863534715	1.2961880236614367
2459801.0863535884	1.0454433661502964
2459801.0863537053	1.0004275866914016
2459801.086353822	1.065288324660218
2459801.086353939	1.2845938080501744
2459801.086354056	1.1999170707839075
2459801.086354173	1.1236016479548272
2459801.0863542897	1.0713013102315447
2459801.0863544066	1.0912120851334468
2459801.0863545234	1.1629493197363725
2459801.0863546403	1.1099460629467397
2459801.086354757	0.9229011422498823
2459801.086354874	1.0015859551902562
2459801.086354991	0.9660608994549308
2459801.086355108	0.9136473575374421
2459801.0863552247	1.1240334034862185
2459801.0863553416	0.9177885249208471
2459801.0863554585	0.9101564561068032
2459801.0863555754	1.0775670307480762
2459801.0863556927	0.9817962824495979
2459801.0863558096	1.0774906837333789
2459801.0863559265	1.0641878745863063
2459801.0863560433	1.0721305967704975
2459801.08635616	1.1431280551275638
2459801.086356277	0.9606560573455026
2459801.086356394	0.8974802190113836
2459801.086356511	0.9679300849871733
2459801.0863566278	1.1055232014056589
2459801.0863567446	0.9976317063600754
2459801.0863568615	0.8876446173938369
2459801.0863569784	0.9313414363574452
2459801.0863570953	0.9084531278823511
2459801.086357212	1.0961061920411073
2459801.086357329	1.1741038818492058
2459801.086357446	1.0094496977040708
2459801.086357563	1.029547391159197
2459801.0863576797	1.0369741128302623
2459801.0863577966	1.0668310608882379
2459801.0863579134	1.0429818330902305
2459801.0863580303	1.0369425209621117
2459801.086358147	1.0617947905739
2459801.086358264	0.9882015337171277
2459801.086358381	1.0276255525133702
2459801.086358498	0.9536847851069417
2459801.0863586147	0.9730321716934917
2459801.0863587316	1.0619606478816905
2459801.0863588485	1.1538903515441943
2459801.0863589654	1.0552684371451262
2459801.0863590823	1.0216625873999485
2459801.086359199	0.9489670661297887
2459801.086359316	1.099741889534103
2459801.0863594334	1.0682368990209388
2459801.0863595502	1.1225038305365946
2459801.086359667	1.111591472746249
2459801.086359784	1.0210913011175589
2459801.086359901	0.8608283866453543
2459801.086360018	0.9856610209866854
2459801.0863601347	1.254715798746765
2459801.0863602515	1.0924073108118104
2459801.0863603684	1.1814042360476686
2459801.0863604853	1.1261790178647786
2459801.086360602	1.05887780808133
2459801.086360719	1.063842996692329
2459801.086360836	1.0297948607930434
2459801.086360953	0.9860954091737558
2459801.0863610697	1.024166242950882
2459801.0863611866	1.0199592591754967
2459801.0863613035	1.1395713373049445
2459801.0863614203	1.0477100826901005
2459801.086361537	1.157160109897779
2459801.086361654	1.1644078109826574
2459801.086361771	1.122214238411881
2459801.086361888	1.0495239824530795
2459801.0863620047	0.9076949230467373
2459801.0863621216	0.9529213149599693
2459801.0863622385	1.0783305008950486
2459801.0863623554	0.930175169891553
2459801.0863624723	0.8688027006976962
2459801.086362589	1.126831916473224
2459801.086362706	1.0052953670422697
2459801.086362823	1.0354971929942227
2459801.0863629403	1.093578842589061
2459801.086363057	1.1761099654767675
2459801.086363174	1.1781923961190266
2459801.086363291	1.134600883382587
2459801.086363408	1.111062308954727
2459801.0863635247	0.9057888803349857
2459801.0863636415	1.0758347433111528
2459801.0863637584	1.0408256880889535
2459801.0863638753	0.9043330217443799
2459801.086363992	1.1296330621159085
2459801.086364109	1.2221814398630277
2459801.086364226	1.010884495049243
2459801.086364343	1.0542074769064027
2459801.0863644597	1.1898103056314018
2459801.0863645766	1.3163410028858264
2459801.0863646935	1.1495727962302817
2459801.0863648104	0.9996509532660331
2459801.0863649272	1.013580334464759
2459801.086365044	1.0802628701635921
2459801.086365161	0.9812934452148679
2459801.086365278	0.922198223183532
2459801.0863653948	1.1816569709928733
2459801.0863655116	1.0004065254459678
2459801.0863656285	1.0330909457034203
2459801.0863657454	0.8915936009126592
2459801.0863658623	0.9527712535862541
2459801.086365979	0.9233671223051033
2459801.086366096	0.9231881017189167
2459801.086366213	1.0550946818702982
2459801.08636633	0.9406636701175449
2459801.0863664467	1.0929680664714831
2459801.0863665636	1.0515932498169422
2459801.0863666805	0.9058152068917779
2459801.0863667973	0.9440597959437321
2459801.086366914	1.0347732126824385
2459801.086367031	0.9214242224138428
2459801.086367148	1.215249657459655
2459801.086367265	1.1711500421771268
2459801.0863673817	1.096814376418816
2459801.086367499	1.11527719069715
2459801.086367616	1.0721542906716104
2459801.086367733	0.9484958207632092
2459801.0863678497	1.0432477313138313
2459801.0863679666	1.033564823725679
2459801.0863680835	1.1001552164757396
2459801.0863682004	1.044200752669707
2459801.0863683173	1.1121364324718466
2459801.086368434	1.1014004626120082
2459801.086368551	1.2697587932977987
