FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
7391.00,[12:30:24.2073600],-1969.00,46080.00,1298.61,401.98,-37,2496,199.00,144.00
7392.00,[12:30:24.2154606],1411.00,48992.00,1285.96,382.10,-37,2464,199.00,144.00
7393.00,[12:30:24.2235612],-2537.00,44416.00,1269.01,393.60,-37,2592,199.00,144.00
7394.00,[12:30:24.2316618],87.00,47936.00,1293.22,380.11,-37,2560,199.00,144.00
7395.00,[12:30:24.2397624],2183.00,50048.00,1293.65,379.72,-37,2912,199.00,144.00
7396.00,[12:30:24.2478630],6505.00,54944.00,1309.17,386.85,-37,2816,199.00,144.00
7397.00,[12:30:24.2559637],1236.00,48768.00,1284.65,384.98,-37,2400,199.00,144.00
7398.00,[12:30:24.2640643],4752.00,53184.00,1308.97,383.35,-37,2848,199.00,144.00
7399.00,[12:30:24.2721649],1681.00,49344.00,1288.19,382.10,-37,2464,199.00,144.00
7400.00,[12:30:24.2802655],5492.00,53504.00,1297.62,388.64,-37,2944,199.00,144.00
7401.00,[12:30:24.2883661],1114.00,49472.00,1306.97,384.54,-37,2656,199.00,144.00
7402.00,[12:30:24.2964668],2088.00,50112.00,1297.95,386.75,-37,2816,199.00,144.00
7403.00,[12:30:24.3045674],2833.00,50752.00,1295.10,389.25,-37,2496,199.00,144.00
7404.00,[12:30:24.3126680],1364.00,49376.00,1297.61,382.36,-37,2624,199.00,144.00
7405.00,[12:30:24.3207686],-442.00,46976.00,1281.57,384.35,-37,2624,199.00,144.00
7406.00,[12:30:24.3288693],-2471.00,45536.00,1297.48,392.03,-37,2464,199.00,144.00
7407.00,[12:30:24.3369699],-174.00,48544.00,1316.70,384.75,-37,2528,199.00,144.00
7408.00,[12:30:24.3450705],3975.00,51712.00,1290.19,371.32,-37,2592,199.00,144.00
7409.00,[12:30:24.3531712],2122.00,50304.00,1302.21,394.25,-37,2816,199.00,144.00
7410.00,[12:30:24.3612718],4564.00,51776.00,1276.00,387.74,-37,2624,199.00,144.00
7411.00,[12:30:24.3693724],-363.00,46784.00,1274.24,378.96,-37,2592,199.00,144.00
7412.00,[12:30:24.3774731],1110.00,49056.00,1295.83,386.85,-37,2592,199.00,144.00
7413.00,[12:30:24.3855737],1342.00,49664.00,1306.01,387.17,-37,2464,199.00,144.00
7414.00,[12:30:24.3936743],4358.00,52768.00,1308.39,382.90,-37,2592,199.00,144.00
7415.00,[12:30:24.4017750],514.00,48192.00,1288.59,401.69,-37,2688,199.00,144.00
7416.00,[12:30:24.4098756],-2018.00,45184.00,1275.74,381.43,-37,2656,199.00,144.00
7417.00,[12:30:24.4179762],-1521.00,46336.00,1293.42,363.65,-37,2368,199.00,144.00
7418.00,[12:30:24.4260769],1799.00,48608.00,1265.12,382.42,-37,2464,199.00,144.00
7419.00,[12:30:24.4341775],-1168.00,45248.00,1254.49,371.84,-37,2560,199.00,144.00
7420.00,[12:30:24.4422782],5228.00,52928.00,1289.19,388.95,-37,2656,199.00,144.00
7421.00,[12:30:24.4503788],1951.00,49536.00,1286.08,382.47,-37,2432,199.00,144.00
7422.00,[12:30:24.4584795],5193.00,53216.00,1297.91,381.74,-37,2592,199.00,144.00
7423.00,[12:30:24.4665801],-277.00,48192.00,1309.97,379.49,-37,2720,199.00,144.00
7424.00,[12:30:24.4746808],-1450.00,46816.00,1304.47,373.76,-37,2592,199.00,144.00
7425.00,[12:30:24.4827814],6975.00,55264.00,1305.11,382.11,-37,2656,199.00,144.00
7426.00,[12:30:24.4908821],-306.00,47424.00,1289.99,381.19,-37,2560,199.00,144.00
7427.00,[12:30:24.4989827],5565.00,53536.00,1296.52,389.23,-37,2400,199.00,144.00
7428.00,[12:30:24.5070834],-977.00,47488.00,1309.87,399.77,-37,2624,199.00,144.00
7429.00,[12:30:24.5151840],2823.00,50624.00,1291.92,369.70,-37,2432,199.00,144.00
7430.00,[12:30:24.5232847],1236.00,49760.00,1311.47,371.07,-37,2624,199.00,144.00
7431.00,[12:30:24.5313853],3342.00,51264.00,1295.18,381.37,-37,2496,199.00,144.00
7432.00,[12:30:24.5394860],3952.00,52416.00,1309.84,383.96,-37,2688,199.00,144.00
7433.00,[12:30:24.5475866],-2857.00,44144.00,1270.29,383.04,-37,2496,199.00,144.00
7434.00,[12:30:24.5556873],885.00,49312.00,1308.84,387.95,-37,2624,199.00,144.00
7435.00,[12:30:24.5637879],-3984.00,43520.00,1283.88,380.33,-37,2432,199.00,144.00
7436.00,[12:30:24.5718886],-543.00,47008.00,1285.16,368.85,-37,2592,199.00,144.00
7437.00,[12:30:24.5799893],1351.00,49216.00,1293.65,364.90,-37,2272,199.00,144.00
7438.00,[12:30:24.5880899],323.00,48672.00,1306.74,397.69,-37,2624,199.00,144.00
