FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
5070.00,[13:45:10.9083186],66304.00,381056.00,20983.44,1303.63,15,29728,358.53,202.67
5071.00,[13:45:10.9184184],90463.00,488448.00,20946.56,1289.79,19,32736,359.05,201.84
5072.00,[13:45:10.9285181],58513.00,310496.00,20998.55,1273.77,12,31264,359.17,201.67
5073.00,[13:45:10.9386179],58090.00,331552.00,21035.53,1290.01,13,33952,359.31,202.15
5074.00,[13:45:10.9487176],78009.00,476288.00,20962.08,1319.72,19,32192,359.16,202.16
5075.00,[13:45:10.9588174],53432.00,284192.00,20978.22,1295.30,11,29280,358.45,202.36
5076.00,[13:45:10.9689172],87402.00,486080.00,20983.03,1345.05,19,30496,358.84,202.32
5077.00,[13:45:10.9790169],108003.00,569264.00,20966.41,1282.27,22,31552,359.00,202.50
5078.00,[13:45:10.9891167],65241.00,379936.00,20979.68,1297.88,15,29120,358.47,202.47
5079.00,[13:45:10.9992165],65672.00,358672.00,20928.60,1270.53,14,29536,358.86,202.57
5080.00,[13:45:11.0093168],87838.00,444480.00,20978.96,1294.04,17,31296,359.35,202.76
5081.00,[13:45:11.0194165],87144.00,444560.00,21024.45,1277.63,17,31264,359.41,202.47
5082.00,[13:45:11.0295163],77052.00,434592.00,21031.78,1276.24,17,29088,359.41,202.47
5083.00,[13:45:11.0396161],43086.00,252368.00,20928.20,1308.61,10,29024,359.00,202.50
5084.00,[13:45:11.0497158],79934.00,436336.00,20964.82,1291.86,17,32512,359.29,202.00
5085.00,[13:45:11.0598156],85080.00,861664.00,20988.76,1306.85,-37,33824,359.00,202.00
5086.00,[13:45:11.0699154],54729.00,285664.00,20994.06,1264.04,11,32992,359.36,200.91
5087.00,[13:45:11.0800152],51776.00,261536.00,20976.04,1300.33,10,32064,358.80,201.00
5088.00,[13:45:11.0901150],75316.00,410640.00,20957.72,1319.06,16,30272,359.25,201.62
5089.00,[13:45:11.1002148],83002.00,418736.00,20983.36,1282.50,16,32352,359.38,201.81
5090.00,[13:45:11.1103145],76990.00,392192.00,21013.46,1257.11,15,34560,359.53,202.13
5091.00,[13:45:11.1204143],82010.00,417472.00,20966.40,1270.40,16,35264,359.38,201.81
5092.00,[13:45:11.1305141],87407.00,487152.00,21039.24,1321.61,19,30848,359.32,202.26
5093.00,[13:45:11.1406139],50743.00,323840.00,21007.45,1306.81,13,30784,359.23,201.54
5094.00,[13:45:11.1507137],66942.00,382464.00,21034.83,1317.78,15,30848,359.40,202.33
5095.00,[13:45:11.1608135],53242.00,305008.00,20980.47,1332.69,12,29312,359.17,201.92
5096.00,[13:45:11.1709133],75483.00,412048.00,21035.31,1300.01,16,29184,358.50,202.81
5097.00,[13:45:11.1810131],55933.00,328896.00,20997.16,1348.75,13,32384,359.38,201.62
5098.00,[13:45:11.1911129],41357.00,230192.00,20981.68,1285.04,9,31360,359.67,200.89
5099.00,[13:45:11.2012127],52414.00,283248.00,20984.93,1298.54,11,33472,360.09,200.64
5100.00,[13:45:11.2113125],53836.00,306448.00,21051.03,1284.56,12,32736,360.33,200.75
5101.00,[13:45:11.2214123],64042.00,841824.00,21021.14,1286.40,-37,33792,360.00,201.00
5102.00,[13:45:11.2315121],63677.00,336496.00,20986.05,1323.11,13,37104,359.62,201.54
5103.00,[13:45:11.2416119],87660.00,465808.00,21008.23,1302.10,18,36480,359.67,202.56
5104.00,[13:45:11.2517117],85546.00,484832.00,21015.07,1280.13,19,33408,359.42,202.47
5105.00,[13:45:11.2618115],84639.00,461376.00,20929.81,1294.11,18,35904,359.50,202.33
5106.00,[13:45:11.2719113],72890.00,451920.00,21057.24,1290.07,18,35168,359.28,202.17
5107.00,[13:45:11.2820111],53111.00,305712.00,21050.09,1291.03,12,32032,359.58,201.25
5108.00,[13:45:11.2921109],58665.00,289872.00,21018.82,1288.88,11,32928,359.64,201.09
5109.00,[13:45:11.3022107],60515.00,838336.00,21022.18,1294.25,-37,35136,360.00,201.00
5110.00,[13:45:11.3123106],46258.00,256928.00,21066.97,1312.52,10,30592,360.70,201.20
5111.00,[13:45:11.3224104],51052.00,829152.00,21029.74,1297.40,-37,30848,361.00,201.00
5112.00,[13:45:11.3325102],63358.00,357424.00,21004.72,1288.28,14,30176,358.93,202.64
5113.00,[13:45:11.3426100],69194.00,848768.00,21069.56,1326.72,-37,28432,359.00,203.00
5114.00,[13:45:11.3527098],70638.00,385872.00,21015.58,1263.45,15,30912,358.53,201.53
5115.00,[13:45:11.3628096],77034.00,434416.00,21022.46,1270.51,17,32032,358.65,202.24
5116.00,[13:45:11.3729095],82196.00,418848.00,21040.74,1339.36,16,33536,358.81,201.81
5117.00,[13:45:11.3830093],67957.00,362464.00,21036.21,1304.70,14,33024,359.00,201.71
5118.00,[13:45:11.3931091],64792.00,380224.00,21028.81,1304.22,15,29664,358.47,202.40
5119.00,[13:45:11.4032089],81317.00,859920.00,21043.33,1290.11,-37,27536,358.00,202.00
5120.00,[13:45:11.4133088],97089.00,558176.00,20958.49,1273.42,22,30912,358.00,202.36
5121.00,[13:45:11.4234086],79191.00,478240.00,21002.60,1281.24,19,30144,358.00,202.53
5122.00,[13:45:11.4335084],74664.00,389648.00,20998.92,1293.69,15,31872,358.20,202.00
5123.00,[13:45:11.4436083],53249.00,831104.00,21023.10,1275.14,-37,31680,358.00,202.00
5124.00,[13:45:11.4537081],83737.00,860960.00,21006.02,1278.56,-37,31200,358.00,202.00
5125.00,[13:45:11.4638079],70825.00,385824.00,20999.92,1291.90,15,31072,357.87,203.53
5126.00,[13:45:11.4739078],89019.00,528928.00,20948.04,1304.45,21,29600,357.81,202.76
5127.00,[13:45:11.4840076],69988.00,426448.00,20968.26,1318.93,17,33760,357.94,203.18
5128.00,[13:45:11.4941074],65364.00,423168.00,21047.30,1319.94,17,30560,358.29,203.35
5129.00,[13:45:11.5042073],88738.00,486704.00,20945.60,1303.55,19,32064,358.21,202.79
5130.00,[13:45:11.5143071],58908.00,352864.00,20996.89,1302.22,14,33152,358.86,201.71
5131.00,[13:45:11.5244070],74732.00,410736.00,21000.22,1295.67,16,29600,358.62,202.88
5132.00,[13:45:11.5345068],69407.00,425712.00,20959.13,1306.13,17,28528,358.00,202.88
5133.00,[13:45:11.5446066],63750.00,336816.00,21005.11,1295.00,13,30112,358.15,202.38
5134.00,[13:45:11.5547065],57937.00,330912.00,20998.10,1288.63,13,31744,358.31,202.38
5135.00,[13:45:11.5648063],84985.00,864752.00,21074.78,1323.29,-37,31072,358.00,202.00
5136.00,[13:45:11.5749062],61628.00,333984.00,20950.49,1313.35,13,29600,357.15,202.85
5137.00,[13:45:11.5850060],74026.00,410496.00,21029.38,1291.47,16,30400,357.75,202.44
5138.00,[13:45:11.5951059],65966.00,360112.00,21010.43,1290.47,14,30656,358.14,201.79
5139.00,[13:45:11.6052057],49876.00,259872.00,20999.57,1275.91,10,29696,358.00,201.40
5140.00,[13:45:11.6153056],53619.00,305552.00,20994.42,1314.54,12,30976,358.00,201.42
5141.00,[13:45:11.6254054],83249.00,439936.00,20981.59,1264.86,17,34304,358.24,202.12
5142.00,[13:45:11.6355053],68446.00,362368.00,20994.44,1265.83,14,30048,358.43,201.93
5143.00,[13:45:11.6456052],43555.00,233024.00,21052.09,1304.16,9,31744,359.33,200.11
5144.00,[13:45:11.6557050],55260.00,832016.00,20993.40,1269.39,-37,30752,359.00,200.00
5145.00,[13:45:11.6658049],60382.00,837280.00,20997.25,1297.00,-37,29088,359.00,200.00
5146.00,[13:45:11.6759047],70227.00,427008.00,20987.11,1299.56,17,31200,358.24,202.47
5147.00,[13:45:11.6860046],65381.00,380288.00,20993.83,1333.05,15,29632,358.40,201.93
5148.00,[13:45:11.6961045],70546.00,385712.00,21011.09,1289.63,15,31808,358.67,201.47
5149.00,[13:45:11.7062043],41976.00,252272.00,21029.57,1291.65,10,31488,358.80,201.50
5150.00,[13:45:11.7163042],94088.00,493392.00,21015.98,1297.13,19,33664,357.63,202.95
5151.00,[13:45:11.7264041],86440.00,465120.00,21037.77,1319.69,18,31264,357.94,202.78
5152.00,[13:45:11.7365039],60316.00,354400.00,21006.00,1304.67,14,28400,357.86,203.07
5153.00,[13:45:11.7466038],67210.00,382784.00,21038.28,1289.72,15,29216,358.13,202.47
5154.00,[13:45:11.7567037],82539.00,482304.00,21040.26,1284.59,19,29760,358.53,202.26
5155.00,[13:45:11.7668036],62488.00,336048.00,21043.06,1276.25,13,28464,357.92,202.62
5156.00,[13:45:11.7769034],90690.00,511456.00,21038.30,1299.36,20,33088,358.50,202.50
5157.00,[13:45:11.7870033],81696.00,481328.00,21033.28,1301.11,19,36800,359.00,202.00
5158.00,[13:45:11.7971032],77843.00,435440.00,21035.09,1308.91,17,30816,358.94,202.41
5159.00,[13:45:11.8072031],70671.00,385856.00,21012.36,1294.81,15,29984,358.67,202.67
5160.00,[13:45:11.8173029],82049.00,481856.00,21042.49,1317.48,19,31872,358.74,202.58
5161.00,[13:45:11.8274028],89039.00,530080.00,21001.98,1308.49,21,31360,358.95,202.43
5162.00,[13:45:11.8375027],67663.00,846192.00,21041.31,1304.05,-37,30368,359.00,202.00
5163.00,[13:45:11.8476026],44509.00,254640.00,21013.12,1305.78,10,30368,358.00,204.20
5164.00,[13:45:11.8577025],71273.00,408080.00,21050.41,1284.00,16,29376,358.50,203.31
5165.00,[13:45:11.8678024],49904.00,281328.00,21038.54,1292.38,11,27664,358.09,203.64
5166.00,[13:45:11.8779023],75791.00,433136.00,21020.30,1309.79,17,29984,358.59,203.06
5167.00,[13:45:11.8880021],69569.00,385248.00,21045.29,1289.10,15,35232,359.20,202.27
5168.00,[13:45:11.8981020],60305.00,333872.00,21043.62,1283.93,13,32192,358.46,202.62
5169.00,[13:45:11.9082019],84549.00,462912.00,21020.17,1306.08,18,32512,358.06,203.33
5170.00,[13:45:11.9183018],60158.00,333888.00,21056.14,1292.98,13,30944,358.15,203.08
5171.00,[13:45:11.9284017],56502.00,309088.00,21048.83,1261.24,12,31232,357.75,203.83
5172.00,[13:45:11.9385016],55367.00,287296.00,21084.43,1276.41,11,30816,358.45,203.36
5173.00,[13:45:11.9486015],99544.00,499504.00,21050.54,1314.66,19,32352,358.74,203.53
5174.00,[13:45:11.9587014],59512.00,353824.00,21022.31,1323.76,14,28560,358.50,204.00
5175.00,[13:45:11.9688013],66955.00,403184.00,21014.32,1329.14,16,29376,358.75,203.81
5176.00,[13:45:11.9789012],49683.00,280720.00,21003.35,1272.78,11,28560,358.45,203.73
5177.00,[13:45:11.9890011],88025.00,465872.00,20991.53,1277.80,18,30464,358.06,204.06
5178.00,[13:45:11.9991010],87164.00,865568.00,21037.94,1278.18,-37,31584,358.00,204.00
5179.00,[13:45:12.0091878],66675.00,845328.00,21044.68,1299.30,-37,29504,358.00,204.00
5180.00,[13:45:12.0192877],82862.00,860592.00,21019.74,1295.21,-37,30784,358.00,204.00
5181.00,[13:45:12.0293876],90544.00,532544.00,21047.61,1315.06,21,30240,357.81,203.57
5182.00,[13:45:12.0394875],71924.00,851296.00,21064.10,1304.75,-37,28992,358.00,204.00
5183.00,[13:45:12.0495875],88765.00,488784.00,21053.63,1309.81,19,28464,357.42,204.26
5184.00,[13:45:12.0596874],71583.00,407840.00,21016.09,1286.84,16,28368,357.44,203.62
5185.00,[13:45:12.0697873],79108.00,437200.00,21064.24,1304.78,17,32512,358.00,203.59
5186.00,[13:45:12.0798872],79979.00,416384.00,21025.32,1297.96,16,32288,358.06,203.31
5187.00,[13:45:12.0899871],82453.00,419168.00,21044.71,1304.29,16,35904,358.50,203.00
5188.00,[13:45:12.1000869],89313.00,425408.00,21005.95,1295.20,16,34592,358.94,202.81
5189.00,[13:45:12.1101868],82369.00,482208.00,21044.17,1311.28,19,32384,359.21,203.26
5190.00,[13:45:12.1202867],61725.00,335264.00,21041.42,1277.33,13,31232,359.23,202.23
5191.00,[13:45:12.1303866],67313.00,403328.00,21000.94,1293.28,16,29280,358.75,202.94
5192.00,[13:45:12.1404865],74847.00,852768.00,21024.90,1293.54,-37,29056,359.00,203.00
5193.00,[13:45:12.1505864],42902.00,231984.00,21009.07,1296.63,9,28880,359.00,202.00
5194.00,[13:45:12.1606863],73163.00,851360.00,21032.36,1268.96,-37,28624,359.00,202.00
5195.00,[13:45:12.1707862],59172.00,311712.00,21045.02,1315.53,12,31776,358.83,202.58
5196.00,[13:45:12.1808861],65201.00,843088.00,21023.98,1281.34,-37,30048,359.00,203.00
5197.00,[13:45:12.1909859],80835.00,858160.00,21008.79,1307.54,-37,29664,359.00,203.00
5198.00,[13:45:12.2010858],61664.00,334896.00,21017.81,1295.27,13,27856,357.77,202.77
5199.00,[13:45:12.2111857],65709.00,381280.00,21038.05,1309.85,15,29952,357.93,202.67
5200.00,[13:45:12.2212856],68008.00,362624.00,21043.99,1319.91,14,30496,358.21,203.21
5201.00,[13:45:12.2313855],43222.00,232272.00,21005.53,1307.32,9,27376,357.78,203.11
5202.00,[13:45:12.2414853],69988.00,385568.00,21038.65,1294.59,15,29024,357.93,202.67
5203.00,[13:45:12.2515852],76458.00,433936.00,21028.12,1280.17,17,31584,358.12,203.35
5204.00,[13:45:12.2616851],70895.00,386816.00,21061.40,1320.26,15,32576,357.73,203.87
5205.00,[13:45:12.2717850],73833.00,852288.00,21039.32,1299.15,-37,27408,358.00,204.00
5206.00,[13:45:12.2818848],69526.00,385312.00,21052.42,1303.35,15,31136,357.33,204.60
5207.00,[13:45:12.2919847],69386.00,848912.00,21068.27,1315.68,-37,29536,357.00,205.00
5208.00,[13:45:12.3020846],54130.00,306816.00,21057.13,1282.61,12,29152,357.42,203.00
5209.00,[13:45:12.3121844],74285.00,853744.00,21066.46,1301.76,-37,30336,357.00,203.00
5210.00,[13:45:12.3222843],68608.00,425968.00,21021.18,1319.99,17,28928,357.82,203.76
5211.00,[13:45:12.3323842],53514.00,326864.00,21026.91,1305.12,13,28816,357.92,203.77
5212.00,[13:45:12.3424840],52428.00,304400.00,20997.70,1320.64,12,32256,358.58,203.25
5213.00,[13:45:12.3525839],63887.00,842480.00,21043.05,1294.86,-37,26864,359.00,203.00
5214.00,[13:45:12.3626838],50962.00,324992.00,21079.23,1283.74,13,29504,357.77,202.85
5215.00,[13:45:12.3727836],71951.00,387408.00,21030.46,1280.25,15,28784,357.93,203.67
5216.00,[13:45:12.3828835],84117.00,462960.00,21046.83,1277.66,18,32512,357.50,203.50
5217.00,[13:45:12.3929833],77689.00,455984.00,21016.39,1290.63,18,31168,358.11,203.22
5218.00,[13:45:12.4030832],65028.00,359616.00,21042.01,1300.77,14,30080,357.64,203.57
5219.00,[13:45:12.4131831],72078.00,387888.00,21053.98,1296.18,15,33504,358.13,202.40
5220.00,[13:45:12.4232829],59469.00,332752.00,21021.73,1260.27,13,32096,358.38,202.15
5221.00,[13:45:12.4333828],74526.00,390320.00,21052.94,1307.59,15,34144,358.53,202.73
5222.00,[13:45:12.4434826],86988.00,507952.00,21048.22,1305.61,20,31840,358.80,204.00
5223.00,[13:45:12.4535825],64672.00,358880.00,21014.84,1307.86,14,30816,358.71,203.64
5224.00,[13:45:12.4636823],74505.00,852352.00,21022.90,1260.52,-37,30208,359.00,204.00
5225.00,[13:45:12.4737822],79870.00,858064.00,21032.28,1300.85,-37,29280,359.00,204.00
5226.00,[13:45:12.4838820],46800.00,257584.00,21078.40,1288.60,10,30464,358.10,203.10
5227.00,[13:45:12.4939818],66276.00,361424.00,21081.97,1299.31,14,29856,357.93,203.86
5228.00,[13:45:12.5040817],66009.00,846496.00,21094.24,1266.35,-37,28896,358.00,204.00
5229.00,[13:45:12.5141815],48517.00,301728.00,21100.88,1314.14,12,28272,357.50,203.83
5230.00,[13:45:12.5242814],79234.00,416608.00,21085.86,1305.82,16,29856,357.31,203.94
5231.00,[13:45:12.5343812],56821.00,330704.00,21067.96,1302.32,13,29184,358.00,203.46
5232.00,[13:45:12.5444810],88376.00,425840.00,21091.50,1302.14,16,32640,357.94,203.81
5233.00,[13:45:12.5545809],48742.00,280016.00,21024.92,1267.77,11,29120,358.18,203.36
5234.00,[13:45:12.5646807],57533.00,330848.00,21024.22,1335.89,13,29632,357.92,203.69
5235.00,[13:45:12.5747805],72748.00,851392.00,21044.44,1295.44,-37,29472,358.00,204.00
5236.00,[13:45:12.5848804],73330.00,852416.00,21056.39,1284.51,-37,31008,358.00,204.00
5237.00,[13:45:12.5949802],43549.00,232736.00,21020.75,1301.93,9,33856,359.00,202.00
5238.00,[13:45:12.6050800],53263.00,833264.00,21081.11,1309.40,-37,28720,359.00,202.00
5239.00,[13:45:12.6151799],68243.00,846624.00,21037.32,1299.98,-37,29120,359.00,202.00
5240.00,[13:45:12.6252797],62057.00,840976.00,21051.86,1274.41,-37,28816,359.00,202.00
5241.00,[13:45:12.6353795],45739.00,277248.00,21046.26,1277.68,11,29504,358.36,200.91
5242.00,[13:45:12.6454793],37688.00,227264.00,21063.98,1262.58,9,32064,358.00,201.33
5243.00,[13:45:12.6555792],91657.00,491120.00,21024.35,1295.32,19,31520,357.26,203.74
5244.00,[13:45:12.6656790],85928.00,506800.00,21043.59,1295.95,20,33056,357.45,204.60
5245.00,[13:45:12.6757788],55676.00,287248.00,21052.00,1309.80,11,31648,358.36,201.91
5246.00,[13:45:12.6858786],66142.00,360608.00,21033.26,1306.75,14,33024,358.29,203.21
5247.00,[13:45:12.6959784],70364.00,365088.00,21051.71,1306.88,14,30656,358.43,203.79
5248.00,[13:45:12.7060783],75814.00,434368.00,21091.38,1315.28,17,30112,358.59,203.35
5249.00,[13:45:12.7161781],66866.00,361920.00,21075.31,1339.13,14,28336,358.64,203.79
5250.00,[13:45:12.7262779],50574.00,323904.00,21025.35,1312.29,13,29568,358.85,202.92
5251.00,[13:45:12.7363777],74967.00,854544.00,21069.65,1293.41,-37,27184,359.00,203.00
5252.00,[13:45:12.7464775],68351.00,846560.00,21032.68,1326.04,-37,28272,359.00,203.00
5253.00,[13:45:12.7565773],58009.00,835312.00,21008.18,1281.29,-37,28752,359.00,203.00
5254.00,[13:45:12.7666771],61325.00,838816.00,21013.27,1333.28,-37,26800,359.00,203.00
5255.00,[13:45:12.7767769],52029.00,831392.00,21063.86,1292.31,-37,26384,359.00,203.00
5256.00,[13:45:12.7868767],75150.00,433184.00,21060.80,1286.46,17,28896,357.06,202.82
5257.00,[13:45:12.7969765],76773.00,856016.00,21060.61,1279.63,-37,31392,357.00,203.00
5258.00,[13:45:12.8070763],84688.00,442896.00,21071.06,1282.39,17,32544,358.06,203.29
5259.00,[13:45:12.8171761],81846.00,861056.00,21059.74,1316.64,-37,30656,358.00,203.00
5260.00,[13:45:12.8272759],71173.00,849104.00,21025.16,1283.96,-37,34016,358.00,203.00
5261.00,[13:45:12.8373757],70127.00,850272.00,21084.99,1279.74,-37,29184,358.00,203.00
5262.00,[13:45:12.8474755],79339.00,857568.00,21033.22,1320.40,-37,30688,358.00,203.00
5263.00,[13:45:12.8575753],81298.00,861216.00,21078.86,1314.03,-37,29312,358.00,203.00
5264.00,[13:45:12.8676751],76832.00,857072.00,21087.57,1309.03,-37,29600,358.00,203.00
5265.00,[13:45:12.8777749],56477.00,330608.00,21087.00,1291.89,13,31456,358.85,201.46
5266.00,[13:45:12.8878747],59514.00,838832.00,21062.66,1306.38,-37,28080,359.00,201.00
5267.00,[13:45:12.8979745],66710.00,361792.00,21077.31,1308.54,14,28080,358.21,202.71
5268.00,[13:45:12.9080743],69849.00,385264.00,21027.66,1297.87,15,32640,358.40,202.80
5269.00,[13:45:12.9181741],68887.00,405360.00,21029.54,1330.41,16,31328,358.44,203.06
5270.00,[13:45:12.9282739],45983.00,277456.00,21042.97,1293.27,11,30080,358.45,202.36
5271.00,[13:45:12.9383736],73669.00,852976.00,21062.35,1282.38,-37,29088,358.00,202.00
5272.00,[13:45:12.9484734],54137.00,327952.00,21062.69,1284.35,13,27728,357.54,202.23
5273.00,[13:45:12.9585732],93271.00,556592.00,21060.05,1278.68,22,29888,357.59,203.23
5274.00,[13:45:12.9686730],53067.00,327040.00,21074.81,1274.64,13,30336,358.00,202.00
5275.00,[13:45:12.9787728],67440.00,404320.00,21054.98,1281.79,16,28848,357.44,203.31
5276.00,[13:45:12.9888725],80644.00,860128.00,21067.15,1267.21,-37,28560,357.00,203.00
5277.00,[13:45:12.9989723],61403.00,335616.00,21093.30,1264.23,13,30400,357.46,203.23
5278.00,[13:45:13.0090587],86618.00,866592.00,21080.38,1282.53,-37,31168,357.00,203.00
5279.00,[13:45:13.0191585],49116.00,280960.00,21076.72,1312.80,11,29568,358.36,201.91
5280.00,[13:45:13.0292582],71448.00,408512.00,21066.49,1310.33,16,29344,357.81,202.62
