FrameNum,timeInfo,signal-stack,appsum-stack,avgbkg-stack,stdbkg-stack,nmaskpx-stack,maxpx-stack,xcentroid-stack,ycentroid-stack
6456.00,[12:52:06.4097436],51837.00,2569696.00,31084.68,1620.23,-81,42480,317.00,203.00
6457.00,[12:52:06.4198432],41051.00,2552336.00,31003.52,1628.55,-81,42320,317.00,203.00
6458.00,[12:52:06.4299428],62797.00,342640.00,31093.66,1624.81,9,46560,316.00,201.00
6459.00,[12:52:06.4400424],63332.00,2570176.00,30948.69,1594.69,-81,39792,316.00,201.00
6460.00,[12:52:06.4501420],45657.00,2548160.00,30895.10,1585.11,-81,41008,316.00,201.00
6461.00,[12:52:06.4602416],62218.00,340992.00,30974.88,1702.09,9,45504,315.67,202.11
6462.00,[12:52:06.4703412],59288.00,2576016.00,31070.72,1585.97,-81,43408,316.00,202.00
6463.00,[12:52:06.4804408],41700.00,2546544.00,30924.00,1627.71,-81,37104,316.00,202.00
6464.00,[12:52:06.4905404],67809.00,2577200.00,30980.13,1578.59,-81,39120,316.00,202.00
6465.00,[12:52:06.5006400],90233.00,2604032.00,31034.56,1613.87,-81,42096,316.00,202.00
6466.00,[12:52:06.5107397],83553.00,2589504.00,30937.67,1604.31,-81,38704,316.00,202.00
6467.00,[12:52:06.5208393],58103.00,2569200.00,31001.20,1573.47,-81,40400,316.00,202.00
6468.00,[12:52:06.5309389],52068.00,330896.00,30980.83,1634.60,9,42896,316.00,202.00
6469.00,[12:52:06.5410385],101876.00,2608352.00,30944.15,1667.65,-81,42608,316.00,202.00
6470.00,[12:52:06.5511381],81041.00,2588960.00,30961.97,1610.98,-81,39376,316.00,202.00
6471.00,[12:52:06.5612377],75923.00,2582432.00,30944.55,1600.95,-81,39344,316.00,202.00
6472.00,[12:52:06.5713374],60808.00,2575072.00,31040.30,1621.93,-81,42032,316.00,202.00
6473.00,[12:52:06.5814370],82350.00,2595264.00,31023.63,1643.72,-81,42608,316.00,202.00
6474.00,[12:52:06.5915366],56182.00,2562160.00,30938.00,1623.65,-81,41072,316.00,202.00
6475.00,[12:52:06.6016363],69618.00,347504.00,30876.19,1588.63,9,50240,316.00,202.00
6476.00,[12:52:06.6117359],67846.00,408176.00,30939.10,1660.33,11,43952,315.45,202.64
6477.00,[12:52:06.6218355],64881.00,2567568.00,30897.37,1633.44,-81,40304,315.00,203.00
6478.00,[12:52:06.6319351],44986.00,2541616.00,30822.59,1594.37,-81,36224,315.00,203.00
6479.00,[12:52:06.6420348],45198.00,2549520.00,30917.55,1695.71,-81,39536,315.00,203.00
6480.00,[12:52:06.6521344],64710.00,2566704.00,30888.82,1623.06,-81,41040,315.00,203.00
6481.00,[12:52:06.6622341],60167.00,2560048.00,30862.73,1546.07,-81,40016,315.00,203.00
6482.00,[12:52:06.6723337],57900.00,2559216.00,30880.45,1577.68,-81,41936,315.00,203.00
6483.00,[12:52:06.6824333],33939.00,2534208.00,30867.52,1685.10,-81,39248,315.00,203.00
6484.00,[12:52:06.6925330],54761.00,2564368.00,30982.80,1660.93,-81,38576,315.00,203.00
6485.00,[12:52:06.7026326],30064.00,2536400.00,30942.42,1650.91,-81,38160,315.00,203.00
6486.00,[12:52:06.7127323],64527.00,2568080.00,30908.06,1588.54,-81,42544,315.00,203.00
6487.00,[12:52:06.7228319],46914.00,2548512.00,30883.93,1629.75,-81,36224,315.00,203.00
6488.00,[12:52:06.7329315],30215.00,2532656.00,30894.34,1648.48,-81,35936,315.00,203.00
6489.00,[12:52:06.7430312],38335.00,2547120.00,30972.65,1613.85,-81,38544,315.00,203.00
6490.00,[12:52:06.7531308],53912.00,2556848.00,30900.45,1650.64,-81,38896,315.00,203.00
6491.00,[12:52:06.7632305],51012.00,2557792.00,30947.90,1610.91,-81,39472,315.00,203.00
6492.00,[12:52:06.7733302],64518.00,2571984.00,30956.37,1658.56,-81,36384,315.00,203.00
6493.00,[12:52:06.7834298],34444.00,2541168.00,30947.21,1555.62,-81,35840,315.00,203.00
6494.00,[12:52:06.7935295],39783.00,2549648.00,30985.99,1626.84,-81,37936,315.00,203.00
6495.00,[12:52:06.8036291],46564.00,2551184.00,30921.24,1660.55,-81,35712,315.00,203.00
6496.00,[12:52:06.8137288],74891.00,2583088.00,30965.39,1594.68,-81,42928,315.00,203.00
6497.00,[12:52:06.8238284],70882.00,2579984.00,30976.57,1605.83,-81,39504,315.00,203.00
6498.00,[12:52:06.8339281],94828.00,2594704.00,30862.67,1619.09,-81,42704,315.00,203.00
6499.00,[12:52:06.8440278],65168.00,2575920.00,30996.93,1680.83,-81,39152,315.00,203.00
6500.00,[12:52:06.8541274],62297.00,2562752.00,30869.81,1628.55,-81,36800,315.00,203.00
6501.00,[12:52:06.8642271],50840.00,2556048.00,30928.50,1613.76,-81,37872,315.00,203.00
6502.00,[12:52:06.8743268],64651.00,2566896.00,30891.92,1635.58,-81,38256,315.00,203.00
6503.00,[12:52:06.8844264],67806.00,2574448.00,30946.20,1692.94,-81,41936,315.00,203.00
6504.00,[12:52:06.8945261],43973.00,2549792.00,30936.04,1635.69,-81,36800,315.00,203.00
6505.00,[12:52:06.9046258],50708.00,329920.00,31023.58,1675.01,9,42704,317.00,202.00
6506.00,[12:52:06.9147254],83901.00,2592976.00,30976.23,1617.35,-81,41584,317.00,202.00
6507.00,[12:52:06.9248251],29659.00,2538240.00,30970.14,1648.10,-81,37936,317.00,202.00
6508.00,[12:52:06.9349248],47390.00,2561024.00,31032.52,1710.58,-81,38000,317.00,202.00
6509.00,[12:52:06.9450245],66718.00,2574976.00,30966.14,1652.49,-81,38000,317.00,202.00
6510.00,[12:52:06.9551241],77303.00,2585360.00,30963.66,1537.02,-81,40400,317.00,202.00
6511.00,[12:52:06.9652238],48414.00,2556128.00,30959.43,1544.97,-81,44944,317.00,202.00
6512.00,[12:52:06.9753235],83897.00,2592640.00,30972.14,1648.69,-81,40144,317.00,202.00
6513.00,[12:52:06.9854232],78439.00,2585344.00,30949.44,1639.28,-81,36768,317.00,202.00
6514.00,[12:52:06.9955229],60050.00,2569056.00,30975.38,1547.41,-81,42224,317.00,202.00
6515.00,[12:52:07.0056219],54299.00,2565280.00,30999.77,1654.08,-81,46624,317.00,202.00
6516.00,[12:52:07.0157215],57279.00,2563280.00,30938.28,1620.12,-81,42128,317.00,202.00
6517.00,[12:52:07.0258212],82034.00,2600016.00,31086.20,1585.65,-81,42288,317.00,202.00
6518.00,[12:52:07.0359209],46086.00,2550944.00,30924.17,1622.69,-81,40496,317.00,202.00
6519.00,[12:52:07.0460206],71181.00,2584576.00,31029.57,1607.09,-81,40848,317.00,202.00
6520.00,[12:52:07.0561203],52585.00,2563952.00,31004.53,1623.50,-81,39120,317.00,202.00
6521.00,[12:52:07.0662199],42675.00,2541568.00,30850.53,1554.81,-81,38000,317.00,202.00
6522.00,[12:52:07.0763196],75107.00,2585328.00,30990.38,1564.06,-81,38704,317.00,202.00
6523.00,[12:52:07.0864193],58934.00,2567488.00,30969.81,1658.57,-81,36448,317.00,202.00
6524.00,[12:52:07.0965190],67229.00,2578096.00,30998.36,1672.66,-81,38032,317.00,202.00
6525.00,[12:52:07.1066186],70849.00,2586784.00,31060.92,1670.92,-81,43440,317.00,202.00
6526.00,[12:52:07.1167183],46955.00,2559136.00,31014.58,1608.75,-81,38160,317.00,202.00
6527.00,[12:52:07.1268180],95133.00,2603200.00,30963.79,1680.70,-81,42352,317.00,202.00
6528.00,[12:52:07.1369177],86456.00,2599168.00,31021.14,1658.02,-81,37808,317.00,202.00
6529.00,[12:52:07.1470173],95468.00,2610976.00,31055.65,1677.74,-81,37936,317.00,202.00
6530.00,[12:52:07.1571170],65692.00,2577904.00,31014.96,1620.84,-81,37056,317.00,202.00
6531.00,[12:52:07.1672167],77166.00,2585872.00,30971.68,1652.25,-81,39120,317.00,202.00
6532.00,[12:52:07.1773163],71792.00,2583328.00,31006.62,1652.43,-81,37904,317.00,202.00
6533.00,[12:52:07.1874160],75637.00,2590144.00,31043.30,1663.98,-81,39824,317.00,202.00
6534.00,[12:52:07.1975156],63335.00,2571792.00,30968.60,1593.64,-81,41008,317.00,202.00
6535.00,[12:52:07.2076153],76148.00,2583024.00,30949.09,1596.44,-81,38576,317.00,202.00
6536.00,[12:52:07.2177150],53599.00,2564928.00,31004.06,1565.59,-81,39248,317.00,202.00
6537.00,[12:52:07.2278146],83386.00,2597984.00,31044.42,1541.98,-81,38640,317.00,202.00
6538.00,[12:52:07.2379143],66551.00,2572032.00,30931.87,1564.79,-81,38064,317.00,202.00
6539.00,[12:52:07.2480139],39154.00,2547840.00,30971.43,1630.91,-81,38064,317.00,202.00
6540.00,[12:52:07.2581136],56572.00,2566464.00,30986.32,1610.81,-81,35744,317.00,202.00
6541.00,[12:52:07.2682132],39424.00,2548352.00,30974.42,1723.34,-81,37648,317.00,202.00
6542.00,[12:52:07.2783129],53794.00,2568992.00,31051.82,1623.70,-81,37072,317.00,202.00
6543.00,[12:52:07.2884125],56901.00,2571904.00,31049.42,1672.72,-81,37904,317.00,202.00
6544.00,[12:52:07.2985122],49986.00,2557696.00,30959.38,1673.06,-81,37488,317.00,202.00
6545.00,[12:52:07.3086118],88497.00,2604256.00,31058.75,1614.01,-81,38160,317.00,202.00
6546.00,[12:52:07.3187114],37496.00,2551008.00,31031.01,1646.42,-81,38000,317.00,202.00
6547.00,[12:52:07.3288111],53160.00,331520.00,30928.85,1652.23,9,40432,317.89,201.33
6548.00,[12:52:07.3389107],89974.00,2613104.00,31149.75,1673.37,-81,41904,318.00,201.00
6549.00,[12:52:07.3490104],61490.00,402448.00,30996.17,1575.71,11,41392,316.82,201.45
6550.00,[12:52:07.3591100],50216.00,2560048.00,30985.58,1611.41,-81,39280,317.00,201.00
6551.00,[12:52:07.3692096],93693.00,2601776.00,30963.98,1687.60,-81,40048,317.00,201.00
6552.00,[12:52:07.3793093],67654.00,2573008.00,30930.30,1580.89,-81,39792,317.00,201.00
6553.00,[12:52:07.3894089],69339.00,2575888.00,30945.05,1704.92,-81,43312,317.00,201.00
6554.00,[12:52:07.3995085],109077.00,2624208.00,31050.99,1694.14,-81,40400,317.00,201.00
6555.00,[12:52:07.4096082],49342.00,2559392.00,30988.27,1685.13,-81,36608,317.00,201.00
6556.00,[12:52:07.4197078],47468.00,2556384.00,30974.27,1686.30,-81,37744,317.00,201.00
6557.00,[12:52:07.4298074],54609.00,2564832.00,30990.40,1608.86,-81,37552,317.00,201.00
6558.00,[12:52:07.4399070],76362.00,2583328.00,30950.20,1658.54,-81,38480,317.00,201.00
6559.00,[12:52:07.4500067],67548.00,2581824.00,31040.45,1604.86,-81,37456,317.00,201.00
6560.00,[12:52:07.4601063],60979.00,371488.00,31050.88,1639.37,10,39408,318.00,201.80
6561.00,[12:52:07.4702059],71487.00,2582208.00,30996.55,1673.92,-81,38896,318.00,202.00
6562.00,[12:52:07.4803055],103581.00,2624352.00,31120.63,1678.03,-81,41552,318.00,202.00
6563.00,[12:52:07.4904051],75198.00,2586464.00,31003.28,1698.33,-81,42064,318.00,202.00
6564.00,[12:52:07.5005048],92661.00,2608960.00,31065.42,1655.18,-81,39056,318.00,202.00
6565.00,[12:52:07.5106044],79555.00,2591280.00,31008.95,1625.06,-81,37808,318.00,202.00
6566.00,[12:52:07.5207040],48412.00,2556528.00,30964.40,1672.52,-81,36672,318.00,202.00
6567.00,[12:52:07.5308036],49240.00,2555456.00,30940.93,1605.74,-81,38288,318.00,202.00
6568.00,[12:52:07.5409032],79346.00,2596832.00,31080.07,1603.46,-81,37904,318.00,202.00
6569.00,[12:52:07.5510028],61398.00,2574304.00,31023.53,1645.06,-81,39696,318.00,202.00
6570.00,[12:52:07.5611024],54120.00,2573072.00,31098.17,1647.10,-81,37808,318.00,202.00
6571.00,[12:52:07.5712020],54826.00,2574384.00,31105.65,1576.45,-81,36256,318.00,202.00
6572.00,[12:52:07.5813016],42185.00,2561536.00,31103.10,1703.56,-81,38000,318.00,202.00
6573.00,[12:52:07.5914012],19719.00,2535792.00,31062.63,1641.74,-81,37712,318.00,202.00
6574.00,[12:52:07.6015008],84108.00,2605968.00,31134.07,1624.07,-81,37552,318.00,202.00
6575.00,[12:52:07.6116004],99220.00,2610032.00,30997.68,1600.99,-81,44592,318.00,202.00
6576.00,[12:52:07.6217000],76380.00,2587040.00,30995.80,1573.84,-81,39856,318.00,202.00
6577.00,[12:52:07.6317996],73644.00,2586816.00,31026.81,1692.49,-81,37680,318.00,202.00
6578.00,[12:52:07.6418992],49743.00,2568800.00,31099.47,1708.05,-81,37552,318.00,202.00
6579.00,[12:52:07.6519988],66187.00,2579536.00,31029.00,1663.81,-81,39984,318.00,202.00
6580.00,[12:52:07.6620984],72706.00,2595952.00,31151.18,1678.46,-81,37936,318.00,202.00
6581.00,[12:52:07.6721980],60212.00,2577280.00,31074.92,1610.51,-81,39472,318.00,202.00
6582.00,[12:52:07.6822976],98763.00,2618192.00,31104.07,1653.04,-81,41072,318.00,202.00
6583.00,[12:52:07.6923972],81251.00,2598800.00,31080.86,1633.41,-81,37744,318.00,202.00
6584.00,[12:52:07.7024968],79939.00,2595216.00,31052.80,1655.17,-81,37520,318.00,202.00
6585.00,[12:52:07.7125964],63608.00,2579472.00,31060.05,1668.31,-81,45344,318.00,202.00
6586.00,[12:52:07.7226960],87675.00,2600512.00,31022.68,1619.93,-81,39440,318.00,202.00
6587.00,[12:52:07.7327956],86829.00,2601792.00,31048.93,1565.06,-81,40368,318.00,202.00
6588.00,[12:52:07.7428952],57685.00,2566848.00,30977.32,1641.78,-81,39568,318.00,202.00
6589.00,[12:52:07.7529947],77921.00,2591984.00,31037.82,1613.39,-81,39760,318.00,202.00
6590.00,[12:52:07.7630943],41615.00,2557008.00,31054.23,1632.92,-81,39984,318.00,202.00
6591.00,[12:52:07.7731939],74249.00,415456.00,31018.86,1674.13,11,48736,316.64,202.09
6592.00,[12:52:07.7832935],70812.00,2580256.00,30980.79,1636.61,-81,41264,317.00,202.00
6593.00,[12:52:07.7933931],56694.00,2567312.00,30995.29,1601.96,-81,39440,317.00,202.00
6594.00,[12:52:07.8034926],62204.00,340800.00,30955.07,1650.13,9,50400,316.00,202.00
6595.00,[12:52:07.8135922],57683.00,2566608.00,30974.38,1612.71,-81,41360,316.00,202.00
6596.00,[12:52:07.8236918],78763.00,2586816.00,30963.62,1629.79,-81,41392,316.00,202.00
6597.00,[12:52:07.8337914],86997.00,2593280.00,30941.77,1689.74,-81,38032,316.00,202.00
6598.00,[12:52:07.8438909],88245.00,2594640.00,30943.15,1620.90,-81,41872,316.00,202.00
6599.00,[12:52:07.8539905],88045.00,2593616.00,30932.97,1612.47,-81,39280,316.00,202.00
6600.00,[12:52:07.8640901],99847.00,627584.00,31043.37,1739.61,17,44304,317.12,202.41
6601.00,[12:52:07.8741896],72121.00,2584464.00,31016.58,1661.60,-81,43824,317.00,202.00
6602.00,[12:52:07.8842892],60447.00,2572192.00,31009.20,1682.22,-81,38064,317.00,202.00
6603.00,[12:52:07.8943888],90970.00,2604848.00,31035.53,1605.79,-81,39088,317.00,202.00
6604.00,[12:52:07.9044883],74395.00,2591392.00,31074.03,1672.34,-81,37776,317.00,202.00
6605.00,[12:52:07.9145879],76693.00,2588752.00,31013.07,1641.56,-81,38576,317.00,202.00
6606.00,[12:52:07.9246875],61767.00,2573184.00,31005.15,1671.18,-81,36960,317.00,202.00
6607.00,[12:52:07.9347870],46867.00,2559104.00,31015.27,1604.05,-81,37808,317.00,202.00
6608.00,[12:52:07.9448866],54445.00,2563760.00,30979.20,1613.35,-81,36096,317.00,202.00
6609.00,[12:52:07.9549861],46963.00,2556656.00,30983.86,1701.54,-81,37392,317.00,202.00
6610.00,[12:52:07.9650857],55591.00,2571488.00,31060.46,1607.45,-81,37840,317.00,202.00
6611.00,[12:52:07.9751852],26510.00,2534048.00,30957.26,1632.86,-81,38768,317.00,202.00
6612.00,[12:52:07.9852848],72739.00,2584928.00,31014.68,1710.78,-81,41072,317.00,202.00
6613.00,[12:52:07.9953844],66096.00,2573936.00,30960.98,1636.78,-81,38512,317.00,202.00
6614.00,[12:52:08.0054830],111170.00,2618448.00,30954.05,1618.61,-81,38160,317.00,202.00
6615.00,[12:52:08.0155826],85629.00,2593968.00,30967.14,1603.16,-81,37072,317.00,202.00
6616.00,[12:52:08.0256821],50999.00,2561552.00,30994.48,1649.36,-81,38096,317.00,202.00
6617.00,[12:52:08.0357816],64274.00,2569184.00,30924.82,1637.76,-81,37056,317.00,202.00
6618.00,[12:52:08.0458812],53221.00,332960.00,31082.14,1628.88,9,41488,317.11,202.67
6619.00,[12:52:08.0559807],45676.00,2551680.00,30938.32,1613.93,-81,39408,317.00,203.00
6620.00,[12:52:08.0660803],49574.00,2560496.00,30999.03,1650.36,-81,40144,317.00,203.00
6621.00,[12:52:08.0761798],59565.00,2567552.00,30962.80,1623.53,-81,37072,317.00,203.00
6622.00,[12:52:08.0862794],87906.00,2597552.00,30983.28,1652.58,-81,39088,317.00,203.00
6623.00,[12:52:08.0963789],56630.00,2570144.00,31031.04,1610.76,-81,36224,317.00,203.00
6624.00,[12:52:08.1064784],66772.00,2578624.00,31010.51,1614.91,-81,37552,317.00,203.00
6625.00,[12:52:08.1165780],54147.00,2562240.00,30964.11,1661.97,-81,36992,317.00,203.00
6626.00,[12:52:08.1266775],89192.00,2596560.00,30955.17,1680.74,-81,38224,317.00,203.00
6627.00,[12:52:08.1367770],59362.00,2564368.00,30926.00,1547.75,-81,42032,317.00,203.00
6628.00,[12:52:08.1468766],57117.00,2568112.00,30999.94,1730.68,-81,38128,317.00,203.00
6629.00,[12:52:08.1569761],63727.00,2570896.00,30952.70,1641.31,-81,38608,317.00,203.00
6630.00,[12:52:08.1670756],54968.00,2569760.00,31046.81,1591.95,-81,36960,317.00,203.00
6631.00,[12:52:08.1771752],38879.00,2549888.00,31000.11,1559.80,-81,35424,317.00,203.00
6632.00,[12:52:08.1872747],38314.00,2554464.00,31063.58,1666.13,-81,37904,317.00,203.00
6633.00,[12:52:08.1973742],80223.00,2593664.00,31030.13,1630.96,-81,39664,317.00,203.00
6634.00,[12:52:08.2074737],97426.00,2614528.00,31075.33,1649.54,-81,39088,317.00,203.00
6635.00,[12:52:08.2175733],77418.00,479808.00,30953.05,1666.00,13,45696,317.38,200.62
6636.00,[12:52:08.2276728],69113.00,409968.00,30986.79,1651.29,11,46848,316.36,201.09
6637.00,[12:52:08.2377723],81899.00,2602624.00,31120.07,1712.45,-81,39664,316.00,201.00
6638.00,[12:52:08.2478718],48674.00,2553040.00,30918.09,1611.17,-81,36256,316.00,201.00
6639.00,[12:52:08.2579713],60532.00,2569168.00,30970.82,1641.30,-81,38736,316.00,201.00
6640.00,[12:52:08.2680709],38525.00,2548528.00,30987.69,1575.06,-81,36512,316.00,201.00
6641.00,[12:52:08.2781704],66200.00,2568352.00,30890.76,1596.55,-81,38704,316.00,201.00
6642.00,[12:52:08.2882699],58309.00,337440.00,31014.57,1648.85,9,44784,317.00,202.00
6643.00,[12:52:08.2983694],56059.00,2565200.00,30977.05,1642.00,-81,37056,317.00,202.00
6644.00,[12:52:08.3084689],83539.00,2592496.00,30974.78,1632.92,-81,38544,317.00,202.00
6645.00,[12:52:08.3185684],74830.00,2580048.00,30928.62,1647.44,-81,37296,317.00,202.00
6646.00,[12:52:08.3286679],31843.00,2540032.00,30965.29,1650.52,-81,36672,317.00,202.00
6647.00,[12:52:08.3387674],72578.00,2584960.00,31017.07,1673.14,-81,39120,317.00,202.00
6648.00,[12:52:08.3488669],49334.00,2564432.00,31050.59,1665.10,-81,36672,317.00,202.00
6649.00,[12:52:08.3589664],66690.00,2577664.00,30999.68,1614.19,-81,38096,317.00,202.00
6650.00,[12:52:08.3690659],47437.00,2562512.00,31050.31,1628.11,-81,37360,317.00,202.00
6651.00,[12:52:08.3791654],79853.00,2586896.00,30951.15,1622.05,-81,39632,317.00,202.00
6652.00,[12:52:08.3892649],48177.00,2563008.00,31047.29,1606.60,-81,35904,317.00,202.00
6653.00,[12:52:08.3993644],43656.00,2556256.00,31019.75,1648.58,-81,39376,317.00,202.00
6654.00,[12:52:08.4094639],51795.00,2559776.00,30962.73,1643.67,-81,41072,317.00,202.00
6655.00,[12:52:08.4195634],60110.00,2572400.00,31015.93,1633.23,-81,37712,317.00,202.00
6656.00,[12:52:08.4296629],54054.00,332464.00,30934.43,1659.61,9,40944,317.00,201.00
6657.00,[12:52:08.4397624],62005.00,2575536.00,31031.24,1660.26,-81,37648,317.00,201.00
6658.00,[12:52:08.4498619],68224.00,2582656.00,31042.37,1603.62,-81,38832,317.00,201.00
6659.00,[12:52:08.4599614],76315.00,2583344.00,30950.98,1653.04,-81,40336,317.00,201.00
6660.00,[12:52:08.4700609],80720.00,2587184.00,30944.00,1609.00,-81,38960,317.00,201.00
6661.00,[12:52:08.4801603],73723.00,2593216.00,31104.85,1689.26,-81,39664,317.00,201.00
6662.00,[12:52:08.4902598],55696.00,2566768.00,31000.88,1644.57,-81,38832,317.00,201.00
6663.00,[12:52:08.5003593],94111.00,2613392.00,31102.24,1680.70,-81,36992,317.00,201.00
6664.00,[12:52:08.5104588],58648.00,2573968.00,31053.33,1640.51,-81,40144,317.00,201.00
6665.00,[12:52:08.5205583],60533.00,2568064.00,30957.17,1677.28,-81,37296,317.00,201.00
6666.00,[12:52:08.5306577],70189.00,2578224.00,30963.40,1595.85,-81,36672,317.00,201.00
6667.00,[12:52:08.5407572],78426.00,2582576.00,30915.43,1653.59,-81,42384,317.00,201.00
6668.00,[12:52:08.5508567],56828.00,334816.00,30887.61,1655.13,9,43184,317.33,200.89
6669.00,[12:52:08.5609562],74484.00,2582000.00,30956.98,1601.59,-81,38352,317.00,201.00
6670.00,[12:52:08.5710556],82062.00,2594384.00,31016.32,1606.21,-81,41520,317.00,201.00
6671.00,[12:52:08.5811551],52984.00,332032.00,31005.36,1570.77,9,40176,316.67,201.89
