FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
2038.00,[20:43:52.8359361],159142.00,491998.00,8996.10,1554.48,-37,65535,171.00,233.00
2039.00,[20:43:52.8690376],159838.00,493966.00,9030.49,1532.09,-37,65535,171.00,233.00
2040.00,[20:43:52.9021390],152041.00,484271.00,8979.19,1560.49,-37,65535,171.00,233.00
2041.00,[20:43:52.9352404],111185.00,444287.00,9002.77,1552.21,-37,65535,171.00,233.00
2042.00,[20:43:52.9683419],133511.00,466672.00,9004.35,1630.12,-37,62416,171.00,233.00
2043.00,[20:43:53.0014395],136011.00,471775.00,9074.70,1556.19,-37,65535,171.00,233.00
2044.00,[20:43:53.0345410],144533.00,476271.00,8965.90,1562.49,-37,65535,171.00,233.00
2045.00,[20:43:53.0676424],140408.00,471023.00,8935.54,1546.50,-37,65535,171.00,233.00
2046.00,[20:43:53.1007438],177759.00,511583.00,9022.27,1570.60,-37,65535,171.00,233.00
2047.00,[20:43:53.1338452],156846.00,489824.00,8999.41,1570.87,-37,63440,171.00,233.00
2048.00,[20:43:53.1669466],185122.00,517470.00,8982.38,1549.94,-37,65535,171.00,233.00
2049.00,[20:43:53.2000481],166935.00,497326.00,8929.47,1521.66,-37,65535,171.00,233.00
2050.00,[20:43:53.2331495],218122.00,553374.00,9060.88,1595.66,-37,65535,171.00,233.00
2051.00,[20:43:53.2662509],198279.00,530639.00,8982.71,1593.71,-37,65535,171.00,233.00
2052.00,[20:43:53.2993523],170490.00,502319.00,8968.36,1577.33,-37,65535,171.00,233.00
2053.00,[20:43:53.3324537],109806.00,442592.00,8994.21,1556.08,-37,61968,171.00,233.00
2054.00,[20:43:53.3655550],194401.00,531758.00,9117.75,1486.27,-37,65535,171.00,233.00
2055.00,[20:43:53.3986564],165935.00,498110.00,8977.70,1542.18,-37,65535,171.00,233.00
2056.00,[20:43:53.4317578],158787.00,495166.00,9091.33,1551.05,-37,65535,171.00,233.00
2057.00,[20:43:53.4648592],154792.00,489662.00,9050.55,1562.32,-37,65535,171.00,233.00
2058.00,[20:43:53.4979606],129187.00,461711.00,8987.14,1570.99,-37,65535,171.00,233.00
2059.00,[20:43:53.5310619],149047.00,485870.00,9103.33,1501.45,-37,65535,171.00,233.00
2060.00,[20:43:53.5641633],140562.00,471103.00,8933.53,1612.94,-37,65535,171.00,233.00
2061.00,[20:43:53.5972646],130924.00,463519.00,8989.04,1586.31,-37,65535,171.00,233.00
2062.00,[20:43:53.6303660],137258.00,470239.00,8999.48,1537.76,-37,65535,171.00,233.00
2063.00,[20:43:53.6634673],130545.00,463087.00,8987.62,1549.56,-37,65535,171.00,233.00
2064.00,[20:43:53.6965687],137851.00,474575.00,9100.64,1555.25,-37,65535,171.00,233.00
2065.00,[20:43:53.7296700],141305.00,475695.00,9037.56,1570.38,-37,65535,171.00,233.00
2066.00,[20:43:53.7627714],105814.00,438751.00,8998.31,1592.23,-37,65535,171.00,233.00
2067.00,[20:43:53.7958727],156843.00,485807.00,8890.93,1573.63,-37,65535,171.00,233.00
2068.00,[20:43:53.8289740],166207.00,501439.00,9060.32,1584.92,-37,65535,171.00,233.00
2069.00,[20:43:53.8620754],127657.00,461119.00,9012.50,1542.86,-37,65535,171.00,233.00
2070.00,[20:43:53.8951767],152205.00,485502.00,9008.03,1543.97,-37,65535,171.00,233.00
2071.00,[20:43:53.9282780],155991.00,486783.00,8940.32,1529.50,-37,65535,171.00,233.00
2072.00,[20:43:53.9613793],161701.00,491152.00,8904.07,1554.77,-37,64816,171.00,233.00
2073.00,[20:43:53.9944806],204598.00,538527.00,9025.12,1532.94,-37,65535,171.00,233.00
