FrameNum,timeInfo,signal-obj,appsum-obj,avgbkg-obj,stdbkg-obj,nmaskpx-obj,maxpx-obj,xcentroid-obj,ycentroid-obj
2745.00,[11:58:55.3626344],125415.00,165904.00,749.80,864.51,54,10912,364.17,273.93
2746.00,[11:58:55.3823925],167552.00,204208.00,718.75,841.46,51,12656,365.10,284.51
2747.00,[11:58:55.4026007],108495.00,134256.00,715.58,830.47,36,8688,365.31,283.69
2748.00,[11:58:55.4224177],86797.00,190720.00,697.47,823.68,-149,9552,365.00,284.00
2749.00,[11:58:55.4425440],85675.00,192480.00,716.81,818.89,-149,7808,365.00,284.00
2750.00,[11:58:55.4625038],59294.00,159920.00,675.34,779.69,-149,7696,365.00,284.00
2751.00,[11:58:55.4825041],131738.00,236192.00,701.03,819.77,-149,9056,365.00,284.00
2752.00,[11:58:55.5023430],130959.00,171472.00,698.51,825.89,58,9792,363.38,276.21
2753.00,[11:58:55.5225011],92808.00,190672.00,656.80,767.71,-149,8304,363.00,276.00
2754.00,[11:58:55.5426691],42948.00,56576.00,717.25,830.64,19,7808,362.84,285.42
2755.00,[11:58:55.5626455],51897.00,65424.00,711.97,811.06,19,7568,364.58,274.42
2756.00,[11:58:55.5822472],88831.00,111776.00,717.02,819.84,32,10784,362.72,288.38
2757.00,[11:58:55.6022224],106824.00,139664.00,729.78,835.68,45,7312,362.87,285.64
2758.00,[11:58:55.6223203],55109.00,72928.00,712.74,830.10,25,10912,363.08,283.28
2759.00,[11:58:55.6422998],59602.00,76544.00,705.94,816.91,24,11904,364.67,271.21
2760.00,[11:58:55.6624028],59621.00,76864.00,718.45,834.56,24,9056,365.25,271.71
2761.00,[11:58:55.6826231],131024.00,171936.00,757.62,878.49,54,7808,364.85,280.96
2762.00,[11:58:55.7022646],86870.00,113184.00,692.47,806.44,38,12032,364.50,271.26
2763.00,[11:58:55.7224588],29195.00,36832.00,694.26,791.90,11,6816,367.09,268.36
2764.00,[11:58:55.7422583],59785.00,158304.00,661.20,765.98,-149,7936,367.00,268.00
2765.00,[11:58:55.7623192],70316.00,166928.00,648.40,762.00,-149,7696,367.00,268.00
2766.00,[11:58:55.7822699],61261.00,160592.00,666.65,784.25,-149,6704,367.00,268.00
2767.00,[11:58:55.8024039],26399.00,34096.00,699.69,799.97,11,7312,364.64,275.18
2768.00,[11:58:55.8224269],79504.00,176736.00,652.56,782.06,-149,9680,365.00,275.00
2769.00,[11:58:55.8426350],31281.00,127600.00,646.44,754.40,-149,11040,365.00,275.00
2770.00,[11:58:55.8626028],90437.00,194192.00,696.34,799.31,-149,8304,365.00,275.00
2771.00,[11:58:55.8825482],65269.00,165584.00,673.26,757.54,-149,5456,365.00,275.00
2772.00,[11:58:55.9027864],38733.00,138896.00,672.24,784.58,-149,9056,365.00,275.00
2773.00,[11:58:55.9223623],25525.00,125168.00,668.75,789.88,-149,8064,365.00,275.00
2774.00,[11:58:55.9424471],30048.00,130912.00,676.94,804.01,-149,10288,365.00,275.00
2775.00,[11:58:55.9627965],40448.00,51632.00,657.89,760.07,17,9680,361.59,289.41
2776.00,[11:58:55.9826409],116120.00,150160.00,680.79,767.67,50,8688,363.54,286.54
2777.00,[11:58:56.0025924],32970.00,43056.00,720.40,832.93,14,12656,368.64,284.36
2778.00,[11:58:56.0224241],55510.00,70384.00,708.27,812.92,21,11664,365.05,271.67
2779.00,[11:58:56.0423531],69656.00,163376.00,628.99,750.70,-149,8928,365.00,272.00
2780.00,[11:58:56.0628148],11842.00,102320.00,607.24,742.89,-149,8304,365.00,272.00
2781.00,[11:58:56.0823196],57310.00,151328.00,630.99,744.35,-149,8560,365.00,272.00
2782.00,[11:58:56.1023267],73663.00,175120.00,680.92,800.37,-149,8688,365.00,272.00
2783.00,[11:58:56.1223646],53528.00,148752.00,639.09,749.92,-149,8688,365.00,272.00
2784.00,[11:58:56.1423019],34274.00,40704.00,643.04,764.20,10,9920,364.00,271.90
2785.00,[11:58:56.1622810],50431.00,142016.00,614.66,729.63,-149,7312,364.00,272.00
2786.00,[11:58:56.1832923],20163.00,114448.00,632.79,733.54,-149,6944,364.00,272.00
2787.00,[11:58:56.2023195],71309.00,157856.00,580.85,700.27,-149,7808,364.00,272.00
2788.00,[11:58:56.2223080],64030.00,158224.00,632.17,747.67,-149,10784,364.00,272.00
2789.00,[11:58:56.2424814],29470.00,121744.00,619.29,740.52,-149,8688,364.00,272.00
2790.00,[11:58:56.2626065],35098.00,44816.00,647.84,764.32,15,7696,363.93,288.53
2791.00,[11:58:56.2825039],94626.00,121088.00,735.06,860.23,36,10048,364.72,276.06
2792.00,[11:58:56.3026818],126315.00,154224.00,680.70,804.99,41,10784,364.15,273.56
2793.00,[11:58:56.3226028],28842.00,35872.00,703.03,828.24,10,8304,365.00,273.80
2794.00,[11:58:56.3424364],148197.00,183520.00,706.47,840.05,50,11536,364.34,273.28
2795.00,[11:58:56.3623415],63804.00,81584.00,683.86,790.17,26,8560,362.96,271.00
2796.00,[11:58:56.3824263],78256.00,175856.00,655.03,779.86,-149,8192,363.00,271.00
2797.00,[11:58:56.4024877],82760.00,100288.00,649.20,753.84,27,12656,365.81,273.07
2798.00,[11:58:56.4225691],105225.00,136736.00,716.15,844.71,44,9184,361.05,284.57
2799.00,[11:58:56.4424791],40844.00,53744.00,716.66,823.16,18,7200,359.83,284.11
2800.00,[11:58:56.4624042],80492.00,100400.00,642.19,758.65,31,9552,364.77,272.68
2801.00,[11:58:56.4826313],53486.00,144736.00,612.42,726.25,-149,9184,365.00,273.00
2802.00,[11:58:56.5026109],36830.00,45424.00,661.09,781.56,13,8800,360.38,290.00
2803.00,[11:58:56.5227232],109587.00,138784.00,768.34,893.07,38,8432,359.32,287.97
2804.00,[11:58:56.5425658],54291.00,69472.00,690.03,799.20,22,8800,359.86,284.77
2805.00,[11:58:56.5627732],37443.00,48256.00,720.84,832.83,15,10048,361.07,287.07
2806.00,[11:58:56.5826253],210898.00,259872.00,720.21,845.56,68,9792,360.60,285.24
2807.00,[11:58:56.6031197],82700.00,106816.00,709.30,816.08,34,8432,359.91,283.59
2808.00,[11:58:56.6224986],151229.00,202928.00,749.26,882.34,69,10672,362.39,277.49
2809.00,[11:58:56.6424872],41465.00,51664.00,637.46,768.34,16,8800,364.75,272.81
2810.00,[11:58:56.6627162],52603.00,67232.00,696.63,816.91,21,9056,363.52,272.10
2811.00,[11:58:56.6825920],86919.00,183840.00,650.48,772.14,-149,11536,364.00,272.00
2812.00,[11:58:56.7028665],81662.00,105520.00,745.56,886.97,32,9552,360.97,285.34
2813.00,[11:58:56.7225060],133922.00,163952.00,682.50,804.22,44,10176,364.77,272.93
2814.00,[11:58:56.7426664],131782.00,165120.00,680.37,808.00,49,9920,364.45,270.51
2815.00,[11:58:56.7626558],53000.00,149280.00,646.18,745.68,-149,7808,364.00,271.00
2816.00,[11:58:56.7825011],26851.00,119312.00,620.54,729.51,-149,8800,364.00,271.00
2817.00,[11:58:56.8030330],55570.00,70976.00,669.84,783.09,23,8688,366.22,284.74
2818.00,[11:58:56.8225047],35407.00,47392.00,749.09,843.21,16,8064,360.19,284.06
2819.00,[11:58:56.8426087],38038.00,136096.00,658.11,750.26,-149,7440,360.00,284.00
2820.00,[11:58:56.8627763],24457.00,30512.00,672.81,792.70,9,6576,364.00,270.00
2821.00,[11:58:56.8827873],100170.00,127120.00,709.22,848.17,38,10672,365.08,287.05
2822.00,[11:58:56.9028085],85345.00,109488.00,689.81,807.64,35,6944,368.43,284.37
2823.00,[11:58:56.9226540],28853.00,36464.00,634.25,765.78,12,7200,366.67,286.67
2824.00,[11:58:56.9424683],66154.00,168736.00,688.47,777.46,-149,10048,367.00,287.00
2825.00,[11:58:56.9625932],23724.00,32016.00,691.03,791.76,12,8800,363.50,282.67
2826.00,[11:58:56.9825349],67278.00,161936.00,635.29,748.18,-149,8432,364.00,283.00
2827.00,[11:58:57.0024861],82542.00,182176.00,668.68,772.38,-149,9056,364.00,283.00
2828.00,[11:58:57.0224221],30374.00,40432.00,718.46,821.71,14,7072,365.36,273.00
2829.00,[11:58:57.0425596],32169.00,40064.00,657.88,782.08,12,9184,370.33,284.75
2830.00,[11:58:57.0623775],77496.00,100112.00,729.54,830.82,31,7696,363.48,288.35
2831.00,[11:58:57.0825482],143601.00,191008.00,803.52,917.02,59,7200,363.63,284.19
2832.00,[11:58:57.1026143],59405.00,75824.00,713.86,813.27,23,8432,366.09,274.09
2833.00,[11:58:57.1224512],24647.00,32288.00,694.63,805.85,11,6944,364.91,273.64
2834.00,[11:58:57.1425037],104930.00,207200.00,686.37,785.28,-149,10416,365.00,274.00
2835.00,[11:58:57.1628030],88025.00,189616.00,681.82,797.45,-149,6208,365.00,274.00
2836.00,[11:58:57.1826065],33922.00,44672.00,716.70,844.85,15,10416,365.40,271.73
2837.00,[11:58:57.2025728],25130.00,32144.00,701.42,826.96,10,7072,365.00,269.50
2838.00,[11:58:57.2224855],52250.00,65952.00,652.47,761.83,21,11664,363.24,286.71
2839.00,[11:58:57.2427782],72121.00,93392.00,686.16,818.19,31,8432,364.68,284.68
2840.00,[11:58:57.2627634],70763.00,92336.00,695.89,822.89,31,9184,364.23,282.52
2841.00,[11:58:57.2827174],91496.00,118384.00,726.70,836.82,37,8432,365.38,273.49
2842.00,[11:58:57.3026788],92845.00,113536.00,689.70,829.68,30,10672,364.63,286.07
2843.00,[11:58:57.3227017],109922.00,144032.00,775.23,929.71,44,8560,366.55,274.68
2844.00,[11:58:57.3426094],53727.00,69920.00,647.74,768.37,25,9296,367.20,275.64
2845.00,[11:58:57.3627579],62233.00,161696.00,667.54,771.99,-149,7808,367.00,276.00
2846.00,[11:58:57.3826372],22197.00,120192.00,657.68,764.00,-149,9552,367.00,276.00
2847.00,[11:58:57.4030167],59349.00,78800.00,778.04,902.96,25,7440,365.52,275.12
2848.00,[11:58:57.4224938],75693.00,96656.00,698.77,811.37,30,7440,367.67,288.27
2849.00,[11:58:57.4427139],196508.00,240000.00,737.16,849.34,59,8800,367.07,287.90
2850.00,[11:58:57.4626324],204998.00,260288.00,801.30,923.30,69,10416,368.13,272.16
2851.00,[11:58:57.4826773],74166.00,184448.00,740.15,859.71,-149,11280,368.00,272.00
2852.00,[11:58:57.5028692],145836.00,191696.00,777.28,896.78,59,8432,366.49,286.88
2853.00,[11:58:57.5226971],39081.00,50352.00,704.43,817.98,16,8064,369.00,274.50
2854.00,[11:58:57.5425595],75592.00,99904.00,759.75,872.29,32,5952,367.12,289.47
2855.00,[11:58:57.5630814],79346.00,185712.00,713.87,791.56,-149,6944,367.00,289.00
2856.00,[11:58:57.5827172],101270.00,129520.00,724.37,847.92,39,10048,370.59,274.23
2857.00,[11:58:57.6027951],61505.00,158224.00,649.12,759.00,-149,10416,370.00,274.00
2858.00,[11:58:57.6225782],113532.00,223296.00,736.67,843.68,-149,11536,370.00,274.00
2859.00,[11:58:57.6425786],38115.00,138208.00,671.76,792.19,-149,8432,370.00,274.00
2860.00,[11:58:57.6625317],140238.00,181216.00,718.92,846.41,57,8304,364.23,275.09
2861.00,[11:58:57.6826248],109868.00,215280.00,707.46,804.62,-149,7312,364.00,275.00
2862.00,[11:58:57.7025100],80398.00,107984.00,788.16,894.88,35,9184,364.83,283.97
2863.00,[11:58:57.7225676],62090.00,163104.00,677.95,776.03,-149,9680,365.00,284.00
2864.00,[11:58:57.7426042],107274.00,203888.00,648.41,754.03,-149,10288,365.00,284.00
2865.00,[11:58:57.7625792],104610.00,131856.00,736.37,845.17,37,9184,363.22,285.92
2866.00,[11:58:57.7826658],88871.00,113520.00,724.98,826.49,34,8928,363.41,283.88
2867.00,[11:58:57.8028224],28718.00,36976.00,688.20,807.29,12,9424,359.92,286.08
2868.00,[11:58:57.8228488],33443.00,44064.00,708.04,800.43,15,8800,363.07,286.07
2869.00,[11:58:57.8427318],78273.00,186704.00,727.72,798.01,-149,10288,363.00,286.00
2870.00,[11:58:57.8629067],27246.00,34720.00,679.44,773.79,11,7808,367.27,276.64
2871.00,[11:58:57.8828873],74057.00,95792.00,724.49,840.07,30,7312,361.43,283.77
2872.00,[11:58:57.9032150],45316.00,60096.00,703.81,827.06,21,10176,361.62,280.90
2873.00,[11:58:57.9227299],53198.00,72112.00,727.48,853.84,26,8304,365.04,281.77
2874.00,[11:58:57.9426329],96234.00,120224.00,666.40,802.57,36,8928,361.86,273.53
2875.00,[11:58:57.9629518],111837.00,142720.00,735.30,853.19,42,8064,366.07,272.50
2876.00,[11:58:57.9826156],57082.00,73584.00,687.57,788.78,24,9792,367.08,273.12
2877.00,[11:58:58.0027332],19190.00,25088.00,655.30,755.43,9,8432,367.89,273.44
2878.00,[11:58:58.0226569],66936.00,173888.00,717.80,819.24,-149,8688,368.00,273.00
2879.00,[11:58:58.0426885],61301.00,79088.00,711.46,819.93,25,12656,359.44,285.80
2880.00,[11:58:58.0628259],72431.00,96208.00,743.03,841.12,32,8928,359.62,285.94
2881.00,[11:58:58.0831500],133672.00,167648.00,738.60,873.22,46,10048,364.98,271.85
2882.00,[11:58:58.1027544],181522.00,224608.00,730.27,900.69,59,12528,364.32,273.02
2883.00,[11:58:58.1226960],67182.00,167920.00,676.09,775.19,-149,9920,364.00,273.00
2884.00,[11:58:58.1428624],129141.00,162320.00,705.94,833.87,47,10912,365.38,273.30
2885.00,[11:58:58.1628022],109755.00,217456.00,722.83,837.74,-149,7568,365.00,273.00
2886.00,[11:58:58.1826736],35469.00,45648.00,727.08,830.86,14,8304,361.86,286.14
2887.00,[11:58:58.2032903],102705.00,203360.00,675.54,778.33,-149,8928,362.00,286.00
2888.00,[11:58:58.2233590],155799.00,191744.00,748.86,884.49,48,9552,362.35,285.98
2889.00,[11:58:58.2426326],74321.00,95920.00,744.79,874.36,29,8560,366.45,273.21
2890.00,[11:58:58.2626437],156712.00,210560.00,769.26,921.96,70,10544,365.60,277.29
2891.00,[11:58:58.2827858],58350.00,73472.00,720.12,847.58,21,9296,362.48,274.38
2892.00,[11:58:58.3030076],28079.00,35648.00,688.06,785.44,11,8800,365.09,288.36
2893.00,[11:58:58.3226395],47917.00,64416.00,717.33,820.03,23,10544,365.87,274.04
2894.00,[11:58:58.3426343],110616.00,214080.00,694.39,816.32,-149,9056,366.00,274.00
2895.00,[11:58:58.3625776],36629.00,46016.00,670.51,788.63,14,10672,362.86,290.00
2896.00,[11:58:58.3826489],119394.00,148512.00,693.29,810.53,42,12528,363.05,288.17
2897.00,[11:58:58.4026665],91070.00,112912.00,682.56,805.55,32,9792,364.66,273.41
2898.00,[11:58:58.4225801],36482.00,45904.00,672.99,786.59,14,12896,367.29,275.50
2899.00,[11:58:58.4426516],44056.00,146528.00,687.73,780.26,-149,7200,367.00,276.00
2900.00,[11:58:58.4626452],80922.00,105808.00,754.12,885.01,33,8688,365.76,288.30
2901.00,[11:58:58.4826960],207099.00,268032.00,801.74,921.81,76,9424,362.09,287.16
2902.00,[11:58:58.5031025],129861.00,170256.00,762.16,882.21,53,8800,365.38,275.08
2903.00,[11:58:58.5226990],99688.00,127824.00,740.43,856.07,38,9056,364.84,291.11
2904.00,[11:58:58.5428025],144527.00,192624.00,763.45,898.40,63,10416,366.59,288.57
2905.00,[11:58:58.5630459],59505.00,75904.00,712.99,827.27,23,9792,371.39,271.61
2906.00,[11:58:58.5829367],35787.00,45040.00,711.78,802.27,13,8800,362.08,289.62
2907.00,[11:58:58.6027066],217447.00,275936.00,779.86,908.00,75,9424,364.15,287.37
2908.00,[11:58:58.6227187],224003.00,286416.00,790.03,894.59,79,8304,364.37,286.24
2909.00,[11:58:58.6427131],89397.00,121584.00,731.52,859.69,44,10288,364.55,285.77
2910.00,[11:58:58.6629378],22778.00,31136.00,759.78,872.41,11,9056,362.82,287.18
2911.00,[11:58:58.6826673],166413.00,213888.00,791.24,915.32,60,9184,364.25,287.60
2912.00,[11:58:58.7028331],450120.00,583184.00,821.38,974.40,162,9552,366.20,283.19
2913.00,[11:58:58.7226626],41140.00,56464.00,729.70,832.27,21,7200,367.19,285.14
2914.00,[11:58:58.7429285],137608.00,178272.00,753.03,861.92,54,9056,365.67,283.67
2915.00,[11:58:58.7626158],358608.00,441840.00,777.87,888.43,107,13760,368.52,273.87
2916.00,[11:58:58.7827100],140618.00,180096.00,744.87,850.90,53,8688,367.30,273.09
2917.00,[11:58:58.8027379],213500.00,273984.00,775.43,913.17,78,8192,365.85,273.21
2918.00,[11:58:58.8228749],112359.00,137840.00,707.81,826.57,36,8192,366.06,271.69
2919.00,[11:58:58.8428277],92099.00,196736.00,702.26,806.63,-149,7200,366.00,272.00
2920.00,[11:58:58.8628986],76051.00,100592.00,766.92,866.73,32,11536,367.34,272.19
2921.00,[11:58:58.8827349],139950.00,172096.00,765.38,889.15,42,9296,365.21,272.26
2922.00,[11:58:58.9030054],28942.00,36256.00,664.90,769.12,11,10784,365.64,272.55
2923.00,[11:58:58.9227750],112840.00,144512.00,812.11,954.75,39,8304,363.26,290.10
2924.00,[11:58:58.9429457],66035.00,83648.00,704.53,821.95,25,8800,364.00,287.84
2925.00,[11:58:58.9628028],112300.00,151968.00,777.81,882.43,51,7440,363.51,278.73
2926.00,[11:58:58.9827525],227102.00,295488.00,751.49,879.32,91,7568,365.34,286.23
2927.00,[11:58:59.0026797],147525.00,253904.00,713.95,818.31,-149,7312,365.00,286.00
2928.00,[11:58:59.0227514],40148.00,50368.00,730.03,817.85,14,6320,362.50,288.50
2929.00,[11:58:59.0426128],198116.00,262976.00,810.76,958.94,80,8192,366.91,278.46
2930.00,[11:58:59.0628420],289792.00,352736.00,740.52,861.79,85,13520,367.13,277.44
2931.00,[11:58:59.0830396],148665.00,195568.00,808.67,930.53,58,7312,367.29,275.67
2932.00,[11:58:59.1030471],296196.00,391712.00,782.92,928.74,122,9680,365.50,280.07
2933.00,[11:58:59.1227812],165545.00,201840.00,725.89,834.11,50,10048,366.62,273.62
2934.00,[11:58:59.1431010],49456.00,64400.00,711.63,818.30,21,9056,364.24,286.19
2935.00,[11:58:59.1629844],87238.00,112944.00,756.05,832.34,34,7696,370.03,274.44
2936.00,[11:58:59.1830008],41270.00,50832.00,735.52,834.01,13,8928,364.00,271.54
2937.00,[11:58:59.2033404],59349.00,158192.00,663.37,781.59,-149,6448,364.00,272.00
2938.00,[11:58:59.2228104],68843.00,177360.00,728.30,829.84,-149,8432,364.00,272.00
2939.00,[11:58:59.2428836],86971.00,106592.00,654.02,775.56,30,8304,368.10,274.37
2940.00,[11:58:59.2629244],47646.00,61936.00,752.11,849.88,19,10416,369.58,273.42
2941.00,[11:58:59.2830634],54651.00,153232.00,661.62,788.55,-149,9792,370.00,273.00
2942.00,[11:58:59.3030920],19987.00,26080.00,676.96,782.88,9,11040,367.33,272.33
2943.00,[11:58:59.3230393],69222.00,174000.00,703.21,783.22,-149,13152,367.00,272.00
2944.00,[11:58:59.3431099],64002.00,169360.00,707.10,819.53,-149,9792,367.00,272.00
2945.00,[11:58:59.3630774],99479.00,133648.00,711.85,817.15,48,10416,367.04,277.21
2946.00,[11:58:59.3827558],57565.00,72496.00,710.98,835.33,21,9296,368.67,275.10
2947.00,[11:58:59.4031426],101317.00,136032.00,771.45,879.88,45,6320,367.18,272.73
2948.00,[11:58:59.4230575],148173.00,190592.00,800.37,923.73,53,8432,367.79,272.74
2949.00,[11:58:59.4430872],99739.00,204240.00,701.35,810.74,-149,7936,368.00,273.00
2950.00,[11:58:59.4630799],50443.00,65264.00,705.76,815.71,21,14256,370.33,271.19
2951.00,[11:58:59.4828476],31774.00,131664.00,670.40,789.60,-149,7072,370.00,271.00
2952.00,[11:58:59.5027988],26652.00,35616.00,746.97,830.23,12,10672,368.17,275.08
2953.00,[11:58:59.5228019],69810.00,90464.00,737.63,835.77,28,7808,369.96,273.89
2954.00,[11:58:59.5427138],67153.00,85792.00,716.88,834.11,26,11536,369.50,274.19
2955.00,[11:58:59.5631082],31473.00,40320.00,631.90,753.59,14,9920,368.71,275.07
2956.00,[11:58:59.5829503],59223.00,154384.00,638.66,765.37,-149,6208,369.00,275.00
2957.00,[11:58:59.6030013],97797.00,194176.00,646.84,759.51,-149,8560,369.00,275.00
2958.00,[11:58:59.6228615],77798.00,179728.00,684.09,781.18,-149,10416,369.00,275.00
2959.00,[11:58:59.6431576],68032.00,85280.00,689.92,812.74,25,7568,366.08,287.60
2960.00,[11:58:59.6628010],52836.00,67888.00,716.78,832.86,21,7440,369.48,274.24
2961.00,[11:58:59.6828291],63819.00,160352.00,647.87,759.86,-149,9296,369.00,274.00
2962.00,[11:58:59.7028717],41508.00,52624.00,694.75,803.92,16,10672,368.88,290.56
2963.00,[11:58:59.7230030],83918.00,111488.00,689.24,797.74,40,8560,366.70,290.18
2964.00,[11:58:59.7428135],173987.00,233216.00,789.72,910.09,75,9056,367.64,283.64
2965.00,[11:58:59.7627209],99854.00,132160.00,769.19,891.36,42,9296,369.14,275.57
2966.00,[11:58:59.7828836],56443.00,72720.00,707.68,818.64,23,10176,369.91,274.39
2967.00,[11:58:59.8029512],91648.00,117904.00,729.33,847.04,36,7568,366.83,289.19
2968.00,[11:58:59.8227421],141746.00,180816.00,797.34,894.09,49,11280,367.49,273.76
2969.00,[11:58:59.8428539],136576.00,172272.00,743.67,877.02,48,10912,368.46,271.96
2970.00,[11:58:59.8627462],76074.00,178576.00,687.93,770.69,-149,7808,368.00,272.00
2971.00,[11:58:59.8829243],40510.00,138176.00,655.48,767.39,-149,12656,368.00,272.00
2972.00,[11:58:59.9027245],33914.00,130832.00,650.46,758.33,-149,10672,368.00,272.00
2973.00,[11:58:59.9228759],61537.00,165936.00,700.67,822.33,-149,7072,368.00,272.00
2974.00,[11:58:59.9431920],34259.00,136336.00,685.08,803.84,-149,9296,368.00,272.00
2975.00,[11:58:59.9631075],39026.00,49520.00,655.85,774.04,16,8688,368.69,289.50
2976.00,[11:58:59.9830770],48685.00,62880.00,675.94,788.06,21,8688,368.33,280.43
2977.00,[11:59:00.0027630],77335.00,96800.00,671.21,789.08,29,11280,368.72,276.41
2978.00,[11:59:00.0227934],73999.00,95088.00,702.97,815.66,30,9296,369.00,290.00
2979.00,[11:59:00.0428883],71042.00,91424.00,727.94,845.86,28,8800,369.00,290.18
2980.00,[11:59:00.0630466],34081.00,42672.00,715.89,816.61,12,10176,369.50,290.50
2981.00,[11:59:00.0832053],33988.00,42096.00,675.64,769.56,12,10176,368.50,293.83
2982.00,[11:59:00.1031862],31254.00,131680.00,674.00,766.26,-149,8192,369.00,294.00
2983.00,[11:59:00.1230643],77793.00,97760.00,739.52,849.52,27,11408,370.70,276.07
2984.00,[11:59:00.1431222],59736.00,77840.00,724.17,829.60,25,6080,367.76,291.48
2985.00,[11:59:00.1630380],90506.00,113040.00,662.77,756.01,34,7312,367.53,290.94
2986.00,[11:59:00.1828590],37591.00,48400.00,720.63,808.07,15,7568,366.00,291.87
2987.00,[11:59:00.2032559],59391.00,74928.00,739.85,845.36,21,10288,367.10,290.76
2988.00,[11:59:00.2228240],60799.00,79120.00,704.66,786.48,26,6816,365.31,274.77
2989.00,[11:59:00.2428235],123782.00,158064.00,797.26,899.85,43,12656,365.86,292.49
2990.00,[11:59:00.2631933],81592.00,105632.00,751.25,841.81,32,10288,368.16,290.56
2991.00,[11:59:00.2828583],46775.00,153744.00,717.91,813.45,-149,8560,368.00,291.00
