FrameNum,timeInfo,signal-stack,appsum-stack,avgbkg-stack,stdbkg-stack,nmaskpx-stack,maxpx-stack,xcentroid-stack,ycentroid-stack
4786.00,[17:09:48.6321714],41828.00,2697504.00,8377.53,790.00,-317,13984,492.00,329.00
4787.00,[17:09:48.6422710],52088.00,2722704.00,8424.66,778.56,-317,11312,492.00,329.00
4788.00,[17:09:48.6523705],47640.00,2701072.00,8370.45,797.84,-317,11504,492.00,329.00
4789.00,[17:09:48.6624701],48671.00,2698512.00,8359.12,800.21,-317,12464,492.00,329.00
4790.00,[17:09:48.6725697],54149.00,2708080.00,8372.02,781.74,-317,11536,492.00,329.00
4791.00,[17:09:48.6826693],27596.00,2666032.00,8323.14,791.46,-317,11376,492.00,329.00
4792.00,[17:09:48.6927689],44012.00,2704448.00,8392.54,789.50,-317,13312,492.00,329.00
4793.00,[17:09:48.7028684],60718.00,2711696.00,8362.71,787.27,-317,12176,492.00,329.00
4794.00,[17:09:48.7129680],27096.00,2674768.00,8352.28,802.52,-317,11344,492.00,329.00
4795.00,[17:09:48.7230676],40029.00,2701424.00,8395.57,778.88,-317,12240,492.00,329.00
4796.00,[17:09:48.7331672],45160.00,2701232.00,8378.78,775.87,-317,11792,492.00,329.00
4797.00,[17:09:48.7432667],45591.00,2701872.00,8379.43,790.06,-317,11952,492.00,329.00
4798.00,[17:09:48.7533663],43928.00,2696880.00,8368.94,786.63,-317,11600,492.00,329.00
4799.00,[17:09:48.7634659],58324.00,2717008.00,8387.02,798.91,-317,11984,492.00,329.00
4800.00,[17:09:48.7735654],54732.00,2715280.00,8392.90,788.89,-317,12368,492.00,329.00
4801.00,[17:09:48.7836650],64836.00,2715888.00,8362.94,783.80,-317,12368,492.00,329.00
4802.00,[17:09:48.7937646],9251.00,2666064.00,8381.11,807.91,-317,11824,492.00,329.00
4803.00,[17:09:48.8038641],41240.00,2700560.00,8389.02,809.88,-317,12048,492.00,329.00
4804.00,[17:09:48.8139637],51876.00,2698608.00,8349.31,781.59,-317,11696,492.00,329.00
4805.00,[17:09:48.8240632],23024.00,2673808.00,8362.09,797.39,-317,11216,492.00,329.00
4806.00,[17:09:48.8341628],18933.00,2668496.00,8358.24,811.84,-317,11568,492.00,329.00
4807.00,[17:09:48.8442624],40009.00,2694896.00,8375.04,767.48,-317,11440,492.00,329.00
4808.00,[17:09:48.8543619],63488.00,2723024.00,8389.70,809.81,-317,11408,492.00,329.00
4809.00,[17:09:48.8644615],51888.00,2707696.00,8377.94,800.55,-317,12080,492.00,329.00
4810.00,[17:09:48.8745610],51351.00,2709504.00,8385.34,782.60,-317,12544,492.00,329.00
4811.00,[17:09:48.8846606],45036.00,2697232.00,8366.55,811.31,-317,11472,492.00,329.00
4812.00,[17:09:48.8947601],69314.00,2727664.00,8385.96,793.57,-317,11760,492.00,329.00
4813.00,[17:09:48.9048597],18715.00,2675152.00,8379.93,767.50,-317,12272,492.00,329.00
4814.00,[17:09:48.9149592],18457.00,2672080.00,8371.05,782.38,-317,11696,492.00,329.00
4815.00,[17:09:48.9250588],53674.00,2712912.00,8388.76,779.34,-317,11824,492.00,329.00
4816.00,[17:09:48.9351583],36019.00,2685808.00,8358.96,770.52,-317,11440,492.00,329.00
4817.00,[17:09:48.9452579],66886.00,2726032.00,8388.47,787.33,-317,11120,492.00,329.00
4818.00,[17:09:48.9553574],31534.00,2682064.00,8361.29,784.71,-317,11216,492.00,329.00
4819.00,[17:09:48.9654569],38977.00,2694672.00,8377.59,771.92,-317,12368,492.00,329.00
4820.00,[17:09:48.9755565],13159.00,2670288.00,8382.11,767.98,-317,11152,492.00,329.00
4821.00,[17:09:48.9856560],70655.00,2721520.00,8362.35,797.75,-317,12496,492.00,329.00
4822.00,[17:09:48.9957556],28710.00,2681296.00,8367.78,781.09,-317,13376,492.00,329.00
4823.00,[17:09:49.0058050],65106.00,2720416.00,8376.37,792.98,-317,13344,492.00,329.00
4824.00,[17:09:49.0159045],24200.00,2682768.00,8386.65,798.96,-317,11056,492.00,329.00
4825.00,[17:09:49.0260041],44898.00,2696544.00,8364.81,803.14,-317,14080,492.00,329.00
4826.00,[17:09:49.0361036],32829.00,2685024.00,8366.55,788.49,-317,13856,492.00,329.00
4827.00,[17:09:49.0462031],41316.00,2702528.00,8394.99,771.35,-317,12992,492.00,329.00
4828.00,[17:09:49.0563027],26523.00,2684272.00,8384.07,776.49,-317,11408,492.00,329.00
4829.00,[17:09:49.0664022],34737.00,2695504.00,8393.59,773.94,-317,11984,492.00,329.00
4830.00,[17:09:49.0765017],17847.00,2674224.00,8379.74,789.52,-317,10704,492.00,329.00
4831.00,[17:09:49.0866013],38540.00,2688368.00,8359.08,786.97,-317,11408,492.00,329.00
4832.00,[17:09:49.0967008],42615.00,2698960.00,8379.64,790.23,-317,11216,492.00,329.00
4833.00,[17:09:49.1068003],34778.00,2686416.00,8364.79,762.13,-317,11184,492.00,329.00
4834.00,[17:09:49.1168999],26970.00,2684240.00,8382.55,788.60,-317,11376,492.00,329.00
4835.00,[17:09:49.1269994],33177.00,2683696.00,8361.26,784.72,-317,10800,492.00,329.00
4836.00,[17:09:49.1370989],35962.00,2687280.00,8363.78,792.45,-317,11152,492.00,329.00
4837.00,[17:09:49.1471985],60225.00,2713696.00,8370.57,794.57,-317,12800,492.00,329.00
4838.00,[17:09:49.1572980],3950.00,2662960.00,8388.04,776.81,-317,12336,492.00,329.00
4839.00,[17:09:49.1673975],24558.00,2677744.00,8369.67,782.23,-317,10864,492.00,329.00
4840.00,[17:09:49.1774971],50644.00,2709680.00,8388.13,788.26,-317,11152,492.00,329.00
4841.00,[17:09:49.1875966],36265.00,2694256.00,8384.83,777.65,-317,11504,492.00,329.00
4842.00,[17:09:49.1976963],56715.00,2708400.00,8364.94,797.00,-317,12144,492.00,329.00
4843.00,[17:09:49.2077957],38875.00,2692880.00,8372.26,802.34,-317,11152,492.00,329.00
4844.00,[17:09:49.2178952],54392.00,2705776.00,8363.99,797.49,-317,12368,492.00,329.00
4845.00,[17:09:49.2279948],47990.00,2710384.00,8398.72,776.72,-317,11920,492.00,329.00
4846.00,[17:09:49.2380943],26678.00,2681296.00,8374.19,777.82,-317,11056,492.00,329.00
4847.00,[17:09:49.2481938],26428.00,2669088.00,8336.47,787.68,-317,13472,492.00,329.00
4848.00,[17:09:49.2582934],19759.00,2682992.00,8401.37,804.04,-317,11568,492.00,329.00
4849.00,[17:09:49.2683929],48399.00,2705872.00,8383.19,783.83,-317,11216,492.00,329.00
4850.00,[17:09:49.2784924],37179.00,2689488.00,8366.91,794.14,-317,11056,492.00,329.00
4851.00,[17:09:49.2885920],8577.00,2662064.00,8370.62,790.13,-317,11248,492.00,329.00
4852.00,[17:09:49.2986915],29191.00,2682736.00,8370.81,786.49,-317,11024,492.00,329.00
4853.00,[17:09:49.3087910],35710.00,2694768.00,8388.20,799.13,-317,11952,492.00,329.00
4854.00,[17:09:49.3188906],30054.00,2688672.00,8386.81,807.81,-317,12576,492.00,329.00
4855.00,[17:09:49.3289901],30462.00,2681936.00,8364.27,781.69,-317,12048,492.00,329.00
4856.00,[17:09:49.3390896],45381.00,2705632.00,8391.96,768.55,-317,13824,492.00,329.00
4857.00,[17:09:49.3491892],49382.00,2711600.00,8398.17,771.65,-317,13760,492.00,329.00
4858.00,[17:09:49.3592887],37398.00,2692016.00,8374.19,801.88,-317,11760,492.00,329.00
4859.00,[17:09:49.3693882],42001.00,2693424.00,8364.11,785.46,-317,12240,492.00,329.00
4860.00,[17:09:49.3794878],31219.00,2682576.00,8363.90,782.25,-317,11920,492.00,329.00
4861.00,[17:09:49.3895873],31417.00,2684592.00,8369.64,796.77,-317,10928,492.00,329.00
4862.00,[17:09:49.3996869],20639.00,2671376.00,8361.95,794.59,-317,10960,492.00,329.00
4863.00,[17:09:49.4097864],46910.00,2708688.00,8396.78,782.05,-317,11088,492.00,329.00
4864.00,[17:09:49.4198859],34098.00,2692432.00,8385.91,799.94,-317,11408,492.00,329.00
4865.00,[17:09:49.4299855],14087.00,2659696.00,8345.77,791.84,-317,10992,492.00,329.00
4866.00,[17:09:49.4400850],47339.00,2703696.00,8379.68,801.93,-317,11408,492.00,329.00
4867.00,[17:09:49.4501845],74315.00,2727264.00,8368.92,812.01,-317,14080,492.00,329.00
4868.00,[17:09:49.4602841],52343.00,194624.00,8369.48,789.77,17,14720,491.24,330.94
4869.00,[17:09:49.4703836],31481.00,132400.00,8409.94,804.54,12,13696,491.50,330.50
4870.00,[17:09:49.4804831],47792.00,2703504.00,8377.64,775.74,-317,13504,492.00,330.00
4871.00,[17:09:49.4905827],51884.00,2698768.00,8349.79,802.52,-317,11856,492.00,330.00
4872.00,[17:09:49.5006822],14709.00,2662256.00,8351.88,770.55,-317,11120,492.00,330.00
4873.00,[17:09:49.5107817],33642.00,2697296.00,8402.69,781.40,-317,11440,492.00,330.00
4874.00,[17:09:49.5208813],18278.00,2671952.00,8371.21,802.67,-317,11664,492.00,330.00
4875.00,[17:09:49.5309808],43219.00,2702128.00,8387.72,803.58,-317,12240,492.00,330.00
4876.00,[17:09:49.5410803],56584.00,2712848.00,8379.38,795.53,-317,11440,492.00,330.00
4877.00,[17:09:49.5511799],27122.00,102704.00,8397.98,789.07,9,12432,491.67,332.56
4878.00,[17:09:49.5612794],24912.00,108704.00,8379.19,789.38,10,12336,492.30,332.70
4879.00,[17:09:49.5713789],69034.00,2723504.00,8373.72,798.62,-317,11472,492.00,333.00
4880.00,[17:09:49.5814785],45450.00,2692144.00,8349.19,813.16,-317,12496,492.00,333.00
4881.00,[17:09:49.5915780],27268.00,2679152.00,8365.56,800.02,-317,11536,492.00,333.00
4882.00,[17:09:49.6016776],77920.00,2726864.00,8356.29,792.23,-317,12176,492.00,333.00
4883.00,[17:09:49.6117771],48331.00,2708144.00,8390.58,786.05,-317,11792,492.00,333.00
4884.00,[17:09:49.6218766],32052.00,2675184.00,8337.96,793.64,-317,11184,492.00,333.00
4885.00,[17:09:49.6319762],35111.00,2685680.00,8361.42,777.10,-317,11184,492.00,333.00
4886.00,[17:09:49.6420757],28161.00,2688208.00,8391.31,784.55,-317,11120,492.00,333.00
4887.00,[17:09:49.6521752],21726.00,2687568.00,8409.60,783.29,-317,11472,492.00,333.00
4888.00,[17:09:49.6622748],22751.00,2667088.00,8341.76,782.49,-317,11344,492.00,333.00
4889.00,[17:09:49.6723743],45678.00,2698896.00,8369.77,807.21,-317,11440,492.00,333.00
4890.00,[17:09:49.6824738],42664.00,2695808.00,8369.54,771.33,-317,13760,492.00,333.00
4891.00,[17:09:49.6925734],36984.00,2691664.00,8374.39,790.61,-317,11216,492.00,333.00
4892.00,[17:09:49.7026729],45396.00,2692336.00,8349.97,793.15,-317,12048,492.00,333.00
4893.00,[17:09:49.7127724],34023.00,2686144.00,8366.31,787.47,-317,12832,492.00,333.00
4894.00,[17:09:49.7228720],31480.00,2693008.00,8395.99,796.84,-317,12832,492.00,333.00
4895.00,[17:09:49.7329715],53197.00,2704496.00,8363.72,798.75,-317,11792,492.00,333.00
4896.00,[17:09:49.7430710],27309.00,2679856.00,8367.66,772.54,-317,10928,492.00,333.00
4897.00,[17:09:49.7531706],65893.00,2722128.00,8379.29,790.64,-317,12272,492.00,333.00
4898.00,[17:09:49.7632701],30252.00,2689424.00,8388.55,774.96,-317,11856,492.00,333.00
4899.00,[17:09:49.7733696],46651.00,2701792.00,8375.84,787.60,-317,12928,492.00,333.00
4900.00,[17:09:49.7834692],42092.00,2695376.00,8369.98,776.89,-317,11184,492.00,333.00
4901.00,[17:09:49.7935687],46940.00,2698160.00,8363.47,762.61,-317,11952,492.00,333.00
4902.00,[17:09:49.8036683],41140.00,2693616.00,8367.43,809.87,-317,12144,492.00,333.00
4903.00,[17:09:49.8137678],31536.00,2679920.00,8354.52,776.17,-317,11920,492.00,333.00
4904.00,[17:09:49.8238673],25124.00,2680752.00,8377.37,792.99,-317,11760,492.00,333.00
4905.00,[17:09:49.8339669],11660.00,2671504.00,8390.67,774.85,-317,11632,492.00,333.00
4906.00,[17:09:49.8440664],26747.00,2688240.00,8395.88,773.90,-317,11184,492.00,333.00
4907.00,[17:09:49.8541659],56211.00,2706320.00,8359.97,797.51,-317,11248,492.00,333.00
4908.00,[17:09:49.8642655],50645.00,2710800.00,8391.66,763.63,-317,11856,492.00,333.00
4909.00,[17:09:49.8743650],35547.00,2695184.00,8390.02,801.48,-317,11792,492.00,333.00
4910.00,[17:09:49.8844645],30542.00,2676880.00,8348.07,780.72,-317,10864,492.00,333.00
4911.00,[17:09:49.8945641],43338.00,2705296.00,8397.34,776.75,-317,11088,492.00,333.00
4912.00,[17:09:49.9046636],74181.00,2728000.00,8371.67,809.75,-317,14304,492.00,333.00
4913.00,[17:09:49.9147631],43635.00,2692208.00,8355.12,785.40,-317,11664,492.00,333.00
4914.00,[17:09:49.9248627],42987.00,2700272.00,8382.60,786.34,-317,12112,492.00,333.00
4915.00,[17:09:49.9349622],27992.00,2689200.00,8394.98,807.11,-317,12400,492.00,333.00
4916.00,[17:09:49.9450617],21552.00,2676560.00,8375.42,775.32,-317,11056,492.00,333.00
4917.00,[17:09:49.9551613],27419.00,2673776.00,8348.13,773.24,-317,11024,492.00,333.00
4918.00,[17:09:49.9652608],38884.00,2689040.00,8360.11,775.32,-317,11216,492.00,333.00
4919.00,[17:09:49.9753603],28581.00,2686192.00,8383.63,772.28,-317,11856,492.00,333.00
4920.00,[17:09:49.9854599],17362.00,2671024.00,8371.17,802.95,-317,11472,492.00,333.00
4921.00,[17:09:49.9955594],26226.00,2680368.00,8372.69,771.56,-317,11280,492.00,333.00
4922.00,[17:09:50.0057106],40219.00,2694576.00,8373.37,789.69,-317,11888,492.00,333.00
4923.00,[17:09:50.0158102],71610.00,2735328.00,8402.89,795.00,-317,13536,492.00,333.00
4924.00,[17:09:50.0259097],50266.00,2705136.00,8374.98,780.90,-317,15360,492.00,333.00
4925.00,[17:09:50.0360093],67307.00,2725152.00,8384.37,795.24,-317,13984,492.00,333.00
4926.00,[17:09:50.0461088],62617.00,2713744.00,8363.18,779.63,-317,11600,492.00,333.00
4927.00,[17:09:50.0562083],50516.00,2698320.00,8352.70,778.47,-317,11664,492.00,333.00
4928.00,[17:09:50.0663079],30392.00,2676176.00,8346.32,798.83,-317,11408,492.00,333.00
4929.00,[17:09:50.0764074],43883.00,2697456.00,8370.89,779.09,-317,11216,492.00,333.00
4930.00,[17:09:50.0865070],56730.00,2703936.00,8350.81,798.92,-317,13920,492.00,333.00
4931.00,[17:09:50.0966065],52551.00,2704368.00,8365.35,788.71,-317,12368,492.00,333.00
4932.00,[17:09:50.1067061],28082.00,103296.00,8357.09,792.71,9,14016,491.78,330.89
4933.00,[17:09:50.1168056],8035.00,2664240.00,8379.20,799.83,-317,11664,492.00,331.00
4934.00,[17:09:50.1269052],48251.00,2705712.00,8383.16,802.30,-317,11440,492.00,331.00
4935.00,[17:09:50.1370047],48431.00,2706848.00,8386.17,816.03,-317,13568,492.00,331.00
4936.00,[17:09:50.1471043],35934.00,145152.00,8401.37,817.86,13,13824,491.46,333.46
4937.00,[17:09:50.1572038],64639.00,2715376.00,8361.95,803.65,-317,11472,491.00,333.00
4938.00,[17:09:50.1673034],52916.00,2706368.00,8370.51,806.49,-317,13792,491.00,333.00
4939.00,[17:09:50.1774029],47563.00,2697008.00,8357.87,784.39,-317,12432,491.00,333.00
4940.00,[17:09:50.1875025],44614.00,2691376.00,8349.41,790.32,-317,12992,491.00,333.00
4941.00,[17:09:50.1976020],76711.00,2717392.00,8330.23,794.46,-317,12272,491.00,333.00
4942.00,[17:09:50.2077016],59433.00,2704528.00,8344.15,787.87,-317,12176,491.00,333.00
4943.00,[17:09:50.2178012],44819.00,2688848.00,8340.79,796.36,-317,11728,491.00,333.00
4944.00,[17:09:50.2279007],16654.00,2664720.00,8353.52,788.03,-317,11312,491.00,333.00
4945.00,[17:09:50.2380003],23108.00,2676560.00,8370.51,787.08,-317,11504,491.00,333.00
4946.00,[17:09:50.2480999],42547.00,2696816.00,8373.09,778.56,-317,12864,491.00,333.00
4947.00,[17:09:50.2581994],49778.00,2700752.00,8362.70,764.13,-317,11952,491.00,333.00
4948.00,[17:09:50.2682990],84138.00,2729296.00,8344.35,778.34,-317,11920,491.00,333.00
4949.00,[17:09:50.2783986],40620.00,2701840.00,8395.02,788.47,-317,11344,491.00,333.00
4950.00,[17:09:50.2884981],28563.00,2684944.00,8379.75,779.47,-317,11472,491.00,333.00
4951.00,[17:09:50.2985977],31172.00,2670736.00,8326.70,803.80,-317,11504,491.00,333.00
4952.00,[17:09:50.3086973],45006.00,2692432.00,8351.50,777.53,-317,11376,491.00,333.00
4953.00,[17:09:50.3187968],34435.00,2685968.00,8364.46,765.41,-317,10960,491.00,333.00
4954.00,[17:09:50.3288964],53061.00,2695632.00,8336.18,794.05,-317,11728,491.00,333.00
4955.00,[17:09:50.3389960],22066.00,2677104.00,8375.51,800.11,-317,13280,491.00,333.00
4956.00,[17:09:50.3490956],61986.00,2723120.00,8394.74,791.07,-317,12400,491.00,333.00
4957.00,[17:09:50.3591952],4506.00,2655504.00,8362.77,783.88,-317,11184,491.00,333.00
4958.00,[17:09:50.3692947],42104.00,2693840.00,8365.10,821.17,-317,11152,491.00,333.00
4959.00,[17:09:50.3793943],53846.00,2714704.00,8393.87,769.89,-317,11376,491.00,333.00
4960.00,[17:09:50.3894939],28921.00,2686000.00,8381.95,784.70,-317,11600,491.00,333.00
4961.00,[17:09:50.3995935],54684.00,2720656.00,8410.01,794.08,-317,12240,491.00,333.00
4962.00,[17:09:50.4096931],61875.00,2725616.00,8402.97,796.91,-317,12864,491.00,333.00
4963.00,[17:09:50.4197927],58435.00,2711040.00,8367.84,792.72,-317,14560,491.00,333.00
4964.00,[17:09:50.4298922],65525.00,2711360.00,8346.48,801.12,-317,12960,491.00,333.00
4965.00,[17:09:50.4399918],29985.00,2681424.00,8364.16,775.62,-317,10800,491.00,333.00
4966.00,[17:09:50.4500914],21438.00,2670096.00,8355.39,787.57,-317,10896,491.00,333.00
4967.00,[17:09:50.4601910],52675.00,2711696.00,8388.08,804.10,-317,11728,491.00,333.00
4968.00,[17:09:50.4702906],31185.00,2686096.00,8375.11,794.55,-317,12272,491.00,333.00
4969.00,[17:09:50.4803902],47995.00,2701728.00,8371.40,774.95,-317,12640,491.00,333.00
4970.00,[17:09:50.4904898],31219.00,2679760.00,8355.02,788.03,-317,11120,491.00,333.00
4971.00,[17:09:50.5005894],44072.00,2688752.00,8342.84,780.96,-317,10928,491.00,333.00
4972.00,[17:09:50.5106890],40424.00,2681520.00,8331.53,784.21,-317,11920,491.00,333.00
4973.00,[17:09:50.5207886],55102.00,2714384.00,8388.90,798.13,-317,11248,491.00,333.00
4974.00,[17:09:50.5308882],42533.00,2708656.00,8410.48,784.27,-317,11536,491.00,333.00
4975.00,[17:09:50.5409878],57345.00,2719568.00,8398.18,812.85,-317,12080,491.00,333.00
4976.00,[17:09:50.5510874],102210.00,2755120.00,8368.80,799.85,-317,12368,491.00,333.00
4977.00,[17:09:50.5611870],29788.00,2687600.00,8384.26,802.00,-317,11728,491.00,333.00
4978.00,[17:09:50.5712866],36054.00,2700032.00,8403.72,798.89,-317,12864,491.00,333.00
4979.00,[17:09:50.5813863],50683.00,2698384.00,8352.37,788.44,-317,12144,491.00,333.00
4980.00,[17:09:50.5914859],70061.00,2721472.00,8364.07,786.98,-317,13056,491.00,333.00
4981.00,[17:09:50.6015855],19224.00,2666256.00,8350.26,787.25,-317,10864,491.00,333.00
4982.00,[17:09:50.6116851],11514.00,2665200.00,8371.25,790.57,-317,11312,491.00,333.00
4983.00,[17:09:50.6217847],-7637.00,2642032.00,8358.58,785.09,-317,11088,491.00,333.00
4984.00,[17:09:50.6318843],25446.00,2684304.00,8387.56,777.10,-317,12432,491.00,333.00
4985.00,[17:09:50.6419839],58620.00,2710960.00,8367.00,790.35,-317,12144,491.00,333.00
4986.00,[17:09:50.6520836],43685.00,2702560.00,8387.62,806.12,-317,13088,491.00,333.00
4987.00,[17:09:50.6621832],47334.00,2712480.00,8407.40,788.72,-317,12864,491.00,333.00
4988.00,[17:09:50.6722828],32438.00,2680656.00,8354.00,811.25,-317,11632,491.00,333.00
4989.00,[17:09:50.6823824],46802.00,2700144.00,8370.17,786.90,-317,11248,491.00,333.00
4990.00,[17:09:50.6924821],37274.00,2680176.00,8337.23,807.52,-317,11024,491.00,333.00
4991.00,[17:09:50.7025817],14441.00,2664176.00,8358.79,804.76,-317,11088,491.00,333.00
4992.00,[17:09:50.7126813],20997.00,96368.00,8374.60,770.01,9,12432,492.00,331.00
4993.00,[17:09:50.7227810],52961.00,2713104.00,8391.62,788.19,-317,11920,492.00,331.00
4994.00,[17:09:50.7328806],42561.00,2701328.00,8387.28,790.41,-317,11184,492.00,331.00
4995.00,[17:09:50.7429802],42802.00,2701136.00,8385.91,802.05,-317,10960,492.00,331.00
4996.00,[17:09:50.7530799],27810.00,2684272.00,8380.01,771.03,-317,11632,492.00,331.00
4997.00,[17:09:50.7631795],34914.00,2700304.00,8408.17,790.90,-317,11568,492.00,331.00
4998.00,[17:09:50.7732791],48068.00,2702448.00,8373.44,807.70,-317,11056,492.00,331.00
4999.00,[17:09:50.7833788],6204.00,2661840.00,8377.40,772.83,-317,10928,492.00,331.00
5000.00,[17:09:50.7934784],31359.00,2690544.00,8388.60,799.05,-317,11056,492.00,331.00
5001.00,[17:09:50.8035780],28740.00,2679376.00,8361.63,786.94,-317,11568,492.00,331.00
5002.00,[17:09:50.8136777],37354.00,2684176.00,8349.59,793.37,-317,11184,492.00,331.00
5003.00,[17:09:50.8237773],42071.00,2692656.00,8361.47,775.14,-317,11184,492.00,331.00
5004.00,[17:09:50.8338770],23334.00,2678272.00,8375.20,803.20,-317,12928,492.00,331.00
5005.00,[17:09:50.8439766],40295.00,2703232.00,8400.43,799.14,-317,13120,492.00,331.00
5006.00,[17:09:50.8540763],58605.00,2718560.00,8391.02,792.31,-317,12608,492.00,331.00
5007.00,[17:09:50.8641759],38630.00,2695808.00,8382.26,783.49,-317,13472,492.00,331.00
5008.00,[17:09:50.8742756],31608.00,2688864.00,8382.51,802.96,-317,12672,492.00,331.00
5009.00,[17:09:50.8843752],9546.00,2671472.00,8397.24,767.26,-317,11248,492.00,331.00
5010.00,[17:09:50.8944749],25879.00,2679728.00,8371.76,789.09,-317,11248,492.00,331.00
5011.00,[17:09:50.9045747],57635.00,2711696.00,8372.43,802.09,-317,11984,492.00,331.00
5012.00,[17:09:50.9146742],38553.00,2699792.00,8395.08,787.18,-317,12048,492.00,331.00
5013.00,[17:09:50.9247739],27749.00,2694160.00,8411.39,795.14,-317,10960,492.00,331.00
5014.00,[17:09:50.9348735],15722.00,2668304.00,8367.77,797.59,-317,10864,492.00,331.00
5015.00,[17:09:50.9449732],49567.00,2706640.00,8381.93,779.10,-317,12464,492.00,331.00
5016.00,[17:09:50.9550729],53800.00,2703632.00,8359.09,799.31,-317,11792,492.00,331.00
5017.00,[17:09:50.9651725],37522.00,2700080.00,8399.24,756.50,-317,11792,492.00,331.00
5018.00,[17:09:50.9752722],8188.00,2662416.00,8372.96,803.45,-317,11696,492.00,331.00
5019.00,[17:09:50.9853719],20848.00,95984.00,8348.47,809.16,9,11952,493.11,333.33
5020.00,[17:09:50.9954715],24464.00,2685552.00,8394.60,769.84,-317,11088,493.00,333.00
5021.00,[17:09:51.0055689],13572.00,2670608.00,8381.82,764.21,-317,11120,493.00,333.00
5022.00,[17:09:51.0156686],43937.00,2701872.00,8384.65,806.06,-317,12336,493.00,333.00
5023.00,[17:09:51.0257682],22843.00,2686992.00,8404.26,789.95,-317,11696,493.00,333.00
5024.00,[17:09:51.0358679],37916.00,2686832.00,8356.20,793.00,-317,11184,493.00,333.00
5025.00,[17:09:51.0459676],46009.00,2712144.00,8410.52,788.16,-317,11408,493.00,333.00
5026.00,[17:09:51.0560672],50986.00,2701344.00,8360.75,793.79,-317,15360,493.00,333.00
5027.00,[17:09:51.0661669],37934.00,2700496.00,8399.25,793.39,-317,11504,493.00,333.00
5028.00,[17:09:51.0762666],22686.00,2679184.00,8380.12,774.04,-317,11568,493.00,333.00
5029.00,[17:09:51.0863662],12660.00,2666736.00,8372.48,791.98,-317,11280,493.00,333.00
5030.00,[17:09:51.0964659],16840.00,2680592.00,8403.00,799.11,-317,10992,493.00,333.00
5031.00,[17:09:51.1065655],-78.00,2662640.00,8399.74,784.68,-317,12112,493.00,333.00
5032.00,[17:09:51.1166652],27666.00,2687248.00,8389.85,796.47,-317,11376,493.00,333.00
5033.00,[17:09:51.1267649],50982.00,2705632.00,8374.29,792.13,-317,14368,493.00,333.00
5034.00,[17:09:51.1368645],44604.00,2706320.00,8396.58,786.06,-317,11664,493.00,333.00
5035.00,[17:09:51.1469642],26266.00,2690272.00,8403.80,796.90,-317,12960,493.00,333.00
5036.00,[17:09:51.1570638],60171.00,2717936.00,8384.12,804.57,-317,11216,493.00,333.00
5037.00,[17:09:51.1671635],37442.00,155136.00,8406.69,803.42,14,14464,492.43,330.57
5038.00,[17:09:51.1772631],33779.00,2696240.00,8398.93,803.77,-317,11312,492.00,331.00
5039.00,[17:09:51.1873628],-13994.00,2634064.00,8353.49,782.04,-317,11664,492.00,331.00
5040.00,[17:09:51.1974624],4048.00,2664208.00,8391.67,758.37,-317,10576,492.00,331.00
5041.00,[17:09:51.2075621],-5774.00,2641168.00,8349.98,779.57,-317,11056,492.00,331.00
5042.00,[17:09:51.2176617],-233.00,2666128.00,8411.23,792.78,-317,10928,492.00,331.00
5043.00,[17:09:51.2277613],-8.00,2649040.00,8356.62,786.42,-317,11056,492.00,331.00
5044.00,[17:09:51.2378610],9023.00,2656976.00,8353.16,779.89,-317,11312,492.00,331.00
5045.00,[17:09:51.2479606],9239.00,2660624.00,8363.99,790.71,-317,10704,492.00,331.00
5046.00,[17:09:51.2580603],-21037.00,2638928.00,8391.06,784.48,-317,10896,492.00,331.00
5047.00,[17:09:51.2681599],29235.00,2685904.00,8380.66,791.21,-317,11088,492.00,331.00
5048.00,[17:09:51.2782595],-992.00,2650256.00,8363.56,780.28,-317,11184,492.00,331.00
5049.00,[17:09:51.2883592],19258.00,2681648.00,8398.71,801.05,-317,11184,492.00,331.00
5050.00,[17:09:51.2984588],-15743.00,2633968.00,8358.71,776.23,-317,11408,492.00,331.00
5051.00,[17:09:51.3085584],-21294.00,2624880.00,8347.55,778.53,-317,11312,492.00,331.00
5052.00,[17:09:51.3186581],2673.00,2653008.00,8360.68,772.65,-317,11376,492.00,331.00
5053.00,[17:09:51.3287577],-439.00,2650864.00,8363.73,770.86,-317,10864,492.00,331.00
5054.00,[17:09:51.3388573],12890.00,2659216.00,8348.03,777.68,-317,11024,492.00,331.00
5055.00,[17:09:51.3489569],16913.00,2668368.00,8364.21,767.16,-317,10992,492.00,331.00
5056.00,[17:09:51.3590566],11539.00,2670544.00,8388.03,773.83,-317,10992,492.00,331.00
5057.00,[17:09:51.3691562],-4366.00,2643696.00,8353.51,788.67,-317,11216,492.00,331.00
5058.00,[17:09:51.3792558],4198.00,2656624.00,8367.27,792.38,-317,11664,492.00,331.00
5059.00,[17:09:51.3893554],-23649.00,2638640.00,8398.39,787.07,-317,11344,492.00,331.00
5060.00,[17:09:51.3994550],-8667.00,2650896.00,8389.79,797.64,-317,11696,492.00,331.00
5061.00,[17:09:51.4095546],14499.00,2662032.00,8351.84,776.72,-317,11920,492.00,331.00
5062.00,[17:09:51.4196543],9368.00,2654864.00,8345.41,778.37,-317,11568,492.00,331.00
5063.00,[17:09:51.4297539],-4348.00,2657040.00,8395.55,772.73,-317,10928,492.00,331.00
